
*------------- perfstat v8.3 (20150514_2838689) -------------*
 
BACKUPLOG,           DEFAULT,             "false"
CLUSTER-IP,          SET,                 "10.25.130.55"
CLUSTER-NAME,        SET
DATA-DIR,            DEFAULT,             "perfstat_20160827_170000"
FILERLOGINUSER,      DEFAULT,             "root"
HOST-OS-VERSION,     SET,                 "Windows_NT"
HOST_APP_ARGS,       DEFAULT,             "none"
HOST_APP_NAME,       DEFAULT,             "none"
ITERATIONS,          SET,                 "48"
MESSAGE-LEVEL,       SET,                 "verbose"
MODE,                SET,                 "10-mode"
OUTPUT-FILE,         DEFAULT,             "perfstat_20160827_170000.zip"
PRESET-FILE,         SET,                 "\Users\Administrator\Downloads\perfstat.preset"
SKTRACE_POINTS,      DEFAULT,             "SK 7, WAFL 4"
SSHFLAG,             SET,                 "true"
SSHKNOWNHOSTS-FILEPATH,DEFAULT
STUTTER-STATIT,      DEFAULT,             "half"
TIME,                SET,                 "15"
COMMAND_LINE,        SET,                 "--verbose -t 15 -i 48,900 10.25.130.55 -m cluster -s --include=COMMAND=df -x -m --include=COMMAND=df -A -m --include=COMMAND=sysstat -x -d -c <time> -s 5 --sshprivatekey-file=perfstat_sshkey\perfstat_privkey --preset-file=\Users\Administrator\Downloads\perfstat.preset "
CONFIG-ALL,          DEFAULT,             "false"
HOST-IP,             SET,                 "10.25.139.91"
HOST-NAME,           SET,                 "WIN-MQSSBCTD35L"
INCLUDE,             SET,                 "COMMAND=df -x -m;COMMAND=df -A -m;COMMAND=sysstat -x -d -c <time> -s 5"
ITER-INTERVAL,       SET,                 "900"
NODES,               SET,                 "10.25.130.53, 10.25.130.54, "
SAMPLE-INTERVAL,     DEFAULT,             "60"
SAMPLES,             DEFAULT,             "14"
SSHPRIVATEKEY-PATH,  SET,                 "perfstat_sshkey\perfstat_privkey"
START-TIME,          DEFAULT,             "Sat Aug 27 21:00:00 GMT 2016"
TIME,                DEFAULT,             "2"

NODE-IP,             10.25.130.54
NODE-NAME,           NETAPP-02
ONTAP VERSION,       8.2.1
MODEL,               FAS8060
HEALTH,              TRUE
UPTIME,              342 DAYS 12:25
SYSTEM ID,           0536976275
SERIAL NUMBER,       721530000621
NUMBER OF PROCESSORS,16


=-=-=-=-=-= BEGIN Iteration 1  =-=-=-=-=-= Sat Aug 27 17:01:22 EDT 2016

=-=-=-=-=-= PERF 10.25.130.54 PRESTATS =-=-=-=-=-= date

PERFSTAT_EPOCH: 1472331676 [Sat Aug 27 21:01:16 GMT 2016]



Sat Aug 27 17:01:23 EDT 2016


--- EXE-TIME of : date : 0 seconds
=-=-=-=-=-= BEGIN PRESTATS  =-=-=-=-=-= 10.25.130.54

=-=-=-=-=-= CONFIG 10.25.130.54 PRESTATS =-=-=-=-=-= df -x -m

PERFSTAT_EPOCH: 1472331677 [Sat Aug 27 21:01:17 GMT 2016]



Filesystem               total       used      avail capacity  Mounted on
/vol/vol0/            316160MB    22811MB   293348MB       7%  /vol/vol0/
/vol/vs1_cumulus_clus3/  9159884MB  5876338MB  3283546MB      64%  /vol/vs1_cumulus_clus3/
/vol/vs1_Infrastructure_root_ls2/       19MB        0MB       18MB       1%  /vol/vs1_Infrastructure_root_ls2/
/vol/vs1_xenoscope/  1842872MB   977267MB   865604MB      53%  /vol/vs1_xenoscope/
/vol/vs1_ftlvmw1/     996147MB   729922MB   266224MB      73%  /vol/vs1_ftlvmw1/
/vol/vs1_cumulus_clus5/  6606028MB  4834088MB  1771940MB      73%  /vol/vs1_cumulus_clus5/
/vol/vs1_cumulus_clus1/  6606028MB  5409135MB  1196893MB      82%  /vol/vs1_cumulus_clus1/
/vol/vs1_fusion_vol/   716800MB   439313MB   277486MB      61%  /vol/vs1_fusion_vol/
/vol/vs1_websrvc/    1459200MB      526MB  1458673MB       0%  /vol/vs1_websrvc/
/vol/vs1_labvdi2/    1045954MB   888435MB   157518MB      85%  /vol/vs1_labvdi2/
/vol/vs1_labpool7/    486400MB    23447MB   462952MB       5%  /vol/vs1_labpool7/
/vol/vs1_reflab3/     996147MB   665153MB   330994MB      67%  /vol/vs1_reflab3/


--- EXE-TIME of : df -x -m : 0 seconds

=-=-=-=-=-= CONFIG 10.25.130.54 PRESTATS =-=-=-=-=-= df -A -m

PERFSTAT_EPOCH: 1472331677 [Sat Aug 27 21:01:17 GMT 2016]



Aggregate                total       used      avail capacity  
n2_aggr0              376181MB   334807MB    41373MB      89%  
n2_aggr0/.snapshot         0MB        0MB        0MB       0%  
n2_aggr1            29718342MB 22546578MB  7171763MB      76%  
n2_aggr1/.snapshot         0MB        0MB        0MB       0%  


--- EXE-TIME of : df -A -m : 1 seconds

=-=-=-=-=-= END PRESTATS  =-=-=-=-=-= 10.25.130.54

=-=-=-=-=-= PERF 10.25.130.54 POSTSTATS =-=-=-=-=-= sysstat_x_1sec
PERFSTAT_EPOCH: 1472331696 [Sat Aug 27 21:01:36 GMT 2016]
node run -node local -command "priv set -q diag;sysstat -x -d -c 880 -s 5"
 CPU    NFS   CIFS   HTTP   Total     Net   kB/s     HDD   kB/s     SSD   kB/s    Tape   kB/s  Cache  Cache    CP  CP   HDD   SSD   OTHER    FCP  iSCSI     FCP   kB/s   iSCSI   kB/s
  5%   3248      0      0    3267   19967  14082    1990      6       0      0       0      0    28     99%    0%  -     4%    0%      19      0      0       0      0       0      0
  6%   1701      0      0    1732   13236   7541   73327  35946       0      0       0      0    28     98%   16%  Tf    9%    0%      31      0      0       0      0       0      0
  5%   1412      0      0    1414   12883   5260    1527  31828       0      0       0      0    28     98%   34%  :     8%    0%       2      0      0       0      0       0      0
  3%   1067      0      0    1088    9412   4844     662      6       0      0       0      0    28     99%    0%  -     2%    0%      21      0      0       0      0       0      0
  7%   1899      0      0    1932   20496   8070   53267  45711       0      0       0      0    28     94%   61%  T    11%    0%      33      0      0       0      0       0      0
  5%   1973      0      0    1976   26720  20195    3998     11       0      0       0      0    28     96%    0%  -     5%    0%       3      0      0       0      0       0      0
  5%   1489      0      0    1620   12311   5221   36934      8       0      0       0      0    28     97%    4%  Ts    5%    0%     131      0      0       0      0       0      0
  8%   2916      0      0    2980   17575   5160   46005  72686       0      0       0      0    28     99%   64%  :    11%    0%      64      0      0       0      0       0      0
  4%   1643      0      0    1645    9375   5933    1650     11       0      0       0      0    28     98%    0%  -     4%    0%       2      0      0       0      0       0      0
  6%   3081      0      0    3083   13291   5115   59173  34730       0      0       0      0    28     99%   35%  Tf    8%    0%       2      0      0       0      0       0      0
 11%   4193      0      0    4243   18892  13285    2482  18771       0      0       0      0    28     99%   25%  :     5%    0%      50      0      0       0      0       0      0
  3%   1393      0      0    1430   20077   6346     454     11       0      0       0      0    28     98%    0%  -     2%    0%      37      0      0       0      0       0      0
  7%   3819      0      0    3839   15871   5651   63559  60331       0      0       0      0    28     99%   61%  T     9%    0%      20      0      0       0      0       0      0
  4%   3038      0      0    3069   10596   6350     583     11       0      0       0      0    28     98%    0%  -     2%    0%      31      0      0       0      0       0      0
  6%   5420      0      0    5423   10617   5558   36220   2166       0      0       0      0    28    100%   12%  Tf    4%    0%       3      0      0       0      0       0      0
  5%   2855      0      0    2877   17357   6571   14543  44758       0      0       0      0    28     99%   50%  :     9%    0%      22      0      0       0      0       0      0
 CPU    NFS   CIFS   HTTP   Total     Net   kB/s     HDD   kB/s     SSD   kB/s    Tape   kB/s  Cache  Cache    CP  CP   HDD   SSD   OTHER    FCP  iSCSI     FCP   kB/s   iSCSI   kB/s
                                       in    out    read  write    read  write    read  write    age    hit  time  ty  util  util                            in    out      in    out
  5%   4013      0      0    4047   10082   6101     504     11       0      0       0      0    28     99%    0%  -     2%    0%      34      0      0       0      0       0      0
  6%   3346      0      0    3348   16046   5272   46994  37460       0      0       0      0    28     99%   49%  Tf    7%    0%       2      0      0       0      0       0      0
  5%   3022      0      0    3153   12084   7255    1202  12463       0      0       0      0    28     98%   21%  :     4%    0%     131      0      0       0      0       0      0
  6%   4654      0      0    4704   20112   7090    1144     11       0      0       0      0    28     98%    0%  -     2%    0%      50      0      0       0      0       0      0
  7%   1443      0      0    1447   18983   8127   66751  61326       0      0       0      0    28     99%   72%  T    13%    0%       4      0      0       0      0       0      0
  6%   3164      0      0    3166   45340  35674    5343      6       0      0       0      0    28     98%    0%  -     6%    0%       2      0      0       0      0       0      0
 10%   6950      0      0    6999   61497  48930   41564     14       0      0       0      0    28     99%    5%  Tn   10%    0%      49      0      0       0      0       0      0
 10%   4214      0      0    4235   54613  41131  103458  99100       0      0       0      0    28     99%  100%  :f   19%    0%      21      0      0       0      0       0      0
  9%   2148      0      0    2185   11410   8739   19680  48280       0      0       0      0    28     98%   60%  :     9%    0%      37      0      0       0      0       0      0
  5%   4143      0      0    4188    9982   6340     654     11       0      0       0      0    28     99%    0%  -     3%    0%      45      0      0       0      0       0      0
 10%   4679      0      0    5057   20610   5760  102654  62414       0      0       0      0    28     99%   40%  Tf   13%    0%     378      0      0       0      0       0      0
  5%   2704      0      0    2725   10570   4643   24581  57446       0      0       0      0    28     99%   62%  :     9%    0%      21      0      0       0      0       0      0
  4%   2711      0      0    2743   12934   6248     537     11       0      0       0      0    28     98%    0%  -     4%    0%      32      0      0       0      0       0      0
  9%   4683      0      0    4685   20255   7468   59800  50757       0      0       0      0    28     99%   38%  Tf   10%    0%       2      0      0       0      0       0      0
  6%   5008      0      0    5121   13514   6912     842   1638       0      0       0      0    28     98%    2%  :     3%    0%     113      0      0       0      0       0      0
  5%   3310      0      0    3342   18307   6791     757     11       0      0       0      0    28     98%    0%  -     2%    0%      32      0      0       0      0       0      0
  7%   2662      0      0    2664   12143   6850   67243  60456       0      0       0      0    28     99%   60%  T    13%    0%       2      0      0       0      0       0      0
  4%   1821      0      0    1823   19040   5337     954      6       0      0       0      0    28     99%    0%  -     3%    0%       2      0      0       0      0       0      0
  8%   4966      0      0    4999   11722   8039   65776  29704       0      0       0      0    28     99%   36%  Tf    9%    0%      33      0      0       0      0       0      0
  5%   1830      0      0    2132   16478   6000    1906  27806       0      0       0      0    28     98%   34%  :     6%    0%     302      0      0       0      0       0      0
 CPU    NFS   CIFS   HTTP   Total     Net   kB/s     HDD   kB/s     SSD   kB/s    Tape   kB/s  Cache  Cache    CP  CP   HDD   SSD   OTHER    FCP  iSCSI     FCP   kB/s   iSCSI   kB/s
                                       in    out    read  write    read  write    read  write    age    hit  time  ty  util  util                            in    out      in    out
  5%   3529      0      0    3567   27640   5911    1642      6       0      0       0      0    28     98%    0%  -     3%    0%      38      0      0       0      0       0      0
  9%   4740      0      0    4771   18660   8103   78414  68907       0      0       0      0    28     99%   65%  Tf   13%    0%      31      0      0       0      0       0      0
  6%   5142      0      0    5165   15583   7951    1594   3739       0      0       0      0    28     98%    5%  :     4%    0%      23      0      0       0      0       0      0
  6%   3994      0      0    4068   26593   6825    1307      6       0      0       0      0    28     99%    0%  -     3%    0%      74      0      0       0      0       0      0
  8%   3549      0      0    3582   15606   7674   81359  74766       0      0       0      0    28     99%   92%  T    15%    0%      33      0      0       0      0       0      0
  6%   5049      0      0    5051   17180  17181    1623     59       0      0       0      0    28     98%    0%  -     5%    0%       2      0      0       0      0       0      0
  6%   4035      0      0    4149   21236   8525   36969     23       0      0       0      0    28    100%    2%  Tn    4%    0%     114      0      0       0      0       0      0
  8%   3451      0      0    3483   20454   9084   41765  70068       0      0       0      0    28     99%   64%  :    11%    0%      32      0      0       0      0       0      0
  4%   1907      0      0    1909   20747   6481    1349     11       0      0       0      0    28     98%    0%  -    20%    0%       2      0      0       0      0       0      0
  6%   1668      0      0    1670   22130   6792   73919  33755       0      0       0      0    28     99%   35%  Tf   10%    0%       2      0      0       0      0       0      0
  6%   4182      0      0    4215   18730   6941    7598  38803       0      0       0      0    28     99%   51%  :     7%    0%      33      0      0       0      0       0      0
  4%   2511      0      0    2530   17589   5595     854     11       0      0       0      0    28     99%    0%  -     4%    0%      19      0      0       0      0       0      0
  8%   2842      0      0    2865   15231   7400   78099  52963       0      0       0      0    28     99%   49%  Tf   10%    0%      23      0      0       0      0       0      0
  6%   4623      0      0    4656   21350   5596     935  23564       0      0       0      0    28     99%   28%  :     5%    0%      33      0      0       0      0       0      0
  4%   1704      0      0    1706   15551   4817     662     11       0      0       0      0    28     99%    0%  -     4%    0%       2      0      0       0      0       0      0
  8%   1825      0      0    1826   31326  14346   89367  66686       0      0       0      0    28     99%   72%  Tf   12%    0%       1      0      0       0      0       0      0
  5%   2204      0      0    2240   28829   8918    1609  13455       0      0       0      0    28     97%   19%  :     5%    0%      36      0      0       0      0       0      0
  5%   1423      0      0    1426   15872   4512     499     11       0      0       0      0    28     98%    0%  -     2%    0%       3      0      0       0      0       0      0
  7%   1471      0      0    1473   15764   4511  101666  74625       0      0       0      0    28     99%   81%  Tf   17%    0%       2      0      0       0      0       0      0
  4%   1657      0      0    1815   21613   5984     569  19548       0      0       0      0    28     99%   26%  :     3%    0%     158      0      0       0      0       0      0
 CPU    NFS   CIFS   HTTP   Total     Net   kB/s     HDD   kB/s     SSD   kB/s    Tape   kB/s  Cache  Cache    CP  CP   HDD   SSD   OTHER    FCP  iSCSI     FCP   kB/s   iSCSI   kB/s
                                       in    out    read  write    read  write    read  write    age    hit  time  ty  util  util                            in    out      in    out
  5%   2179      0      0    2182   17565   6727     707     11       0      0       0      0    28     99%    0%  -    24%    0%       3      0      0       0      0       0      0
 10%   6616      0      0    6618   15008   8114   80642  70086       0      0       0      0    28    100%   73%  Tf   11%    0%       2      0      0       0      0       0      0
  5%   4908      0      0    4942   13657   6455     518   9290       0      0       0      0    28     99%   14%  :     3%    0%      34      0      0       0      0       0      0
  5%   4934      0      0    4972   12693   6218     532     11       0      0       0      0    28     99%    0%  -     2%    0%      38      0      0       0      0       0      0
  8%   5002      0      0    5023   10004   5655   57980  54461       0      0       0      0    28     99%   56%  T     8%    0%      21      0      0       0      0       0      0
  3%   1730      0      0    1761    9939   5722    1352     11       0      0       0      0    28     98%    0%  -     3%    0%      31      0      0       0      0       0      0
  7%   2821      0      0    2823   29831  16477   60281  31714       0      0       0      0    28     99%   29%  Tf    9%    0%       2      0      0       0      0       0      0
 12%  10424      0      0   10443   59247  54051    4991  18768       0      0       0      0    28     99%   27%  :    10%    0%      19      0      0       0      0       0      0
  8%   6824      0      0    6859   54173  46342    5440     11       0      0       0      0     1     98%    0%  -     5%    0%      35      0      0       0      0       0      0
 15%   8463      0      0    8465   62873  50982  130907  85249       0      0       0      0     1     99%   72%  Tf   20%    0%       2      0      0       0      0       0      0
  5%   1125      0      0    1127   12336   5469   64738  81302       0      0       0      0     1     99%  100%  :f   12%    0%       2      0      0       0      0       0      0
  4%   2400      0      0    2556    9873   4673    1197  14080       0      0       0      0     1     98%   16%  :     5%    0%     156      0      0       0      0       0      0
  5%   3722      0      0    3725   13793   7312    1067     11       0      0       0      0     1     98%    0%  -     4%    0%       3      0      0       0      0       0      0
 11%   4544      0      0    4545   13182   9489  115148  94358       0      0       0      0     1     96%   83%  Tf   20%    0%       1      0      0       0      0       0      0
  4%   1704      0      0    1737   10506   8046    3693  12627       0      0       0      0     1     93%   15%  :     6%    0%      33      0      0       0      0       0      0
  3%   1305      0      0    1343    9169   6494    2588     11       0      0       0      0     1     93%    0%  -     4%    0%      38      0      0       0      0       0      0
  8%   2501      0      0    2522   42246  25603   55468  47257       0      0       0      0     1     98%   57%  T    13%    0%      21      0      0       0      0       0      0
  4%   2062      0      0    2113   28697  15458     733     11       0      0       0      0     1     98%    0%  -     2%    0%      51      0      0       0      0       0      0
  7%   1470      0      0    1474   12674   7466   78308  37509       0      0       0      0     1     99%   26%  Tf   10%    0%       4      0      0       0      0       0      0
  5%   1329      0      0    1349   12012   7037   35793  65565       0      0       0      0     1     99%   84%  :    11%    0%      20      0      0       0      0       0      0
 CPU    NFS   CIFS   HTTP   Total     Net   kB/s     HDD   kB/s     SSD   kB/s    Tape   kB/s  Cache  Cache    CP  CP   HDD   SSD   OTHER    FCP  iSCSI     FCP   kB/s   iSCSI   kB/s
                                       in    out    read  write    read  write    read  write    age    hit  time  ty  util  util                            in    out      in    out
  6%   3054      0      0    3089   44938  35439    3504     11       0      0       0      0     1     99%    0%  -     5%    0%      35      0      0       0      0       0      0
 10%   3574      0      0    3576   57172  51040   75653  35048       0      0       0      0     1     97%   16%  Tf   12%    0%       2      0      0       0      0       0      0
 10%   3793      0      0    3797   77645  70163   82646  81598       0      0       0      0     1     98%  100%  :f   19%    0%       4      0      0       0      0       0      0
  8%   3470      0      0    3613   96741  86846   11498  21133       0      0       0      0    36     98%   24%  :    10%    0%     143      0      0       0      0       0      0
  7%   3769      0      0    3772   80337  73469    3093     11       0      0       0      0    36     99%    0%  -     4%    0%       3      0      0       0      0       0      0
 13%   3576      0      0    3578   56865  52050  138794  94015       0      0       0      0    33     99%   76%  Tf   24%    0%       2      0      0       0      0       0      0
 14%   6643      0      0    6675  106237  93033  112757  99700       0      0       0      0    33     99%  100%  :f   22%    0%      32      0      0       0      0       0      0
  8%   3728      0      0    3752   57734  52000   22644  51943       0      0       0      0    33     98%   44%  :    11%    0%      24      0      0       0      0       0      0
  3%   1372      0      0    1393   21331  14857    1331      6       0      0       0      0    33     98%    0%  -     4%    0%      21      0      0       0      0       0      0
 11%   4699      0      0    4765   32234  16301  119779  86054       0      0       0      0    33     99%   56%  Tf   18%    0%      66      0      0       0      0       0      0
 12%   5322      0      0    5324   68134  65163   81813 103214       0      0       0      0    33     99%   68%  :    18%    0%       2      0      0       0      0       0      0
  5%   3780      0      0    3836   30560  25712     926      8       0      0       0      0    33     99%    0%  -     3%    0%      56      0      0       0      0       0      0
 10%   6114      0      0    6149   17844   6289   72646  67730       0      0       0      0    33    100%   31%  Tf   11%    0%      35      0      0       0      0       0      0
  6%   6195      0      0    6215    8971   6468    1507   1883       0      0       0      0    33     99%    2%  :     3%    0%      20      0      0       0      0       0      0
  4%   2130      0      0    2132   27919  23188     738      6       0      0       0      0    33     99%    0%  -     3%    0%       2      0      0       0      0       0      0
  6%   1957      0      0    2099   30364  14854   43784  38298       0      0       0      0    33     98%   33%  T     9%    0%     142      0      0       0      0       0      0
  7%   7772      0      0    7774   14523   9802    1123     11       0      0       0      0    33     99%    0%  -    24%    0%       2      0      0       0      0       0      0
  7%   4536      0      0    4538   11489   4605   63074  49670       0      0       0      0    33    100%   63%  Tf   10%    0%       2      0      0       0      0       0      0
  7%   7096      0      0    7129   22326  11975    1104   2636       0      0       0      0    33     99%    6%  :     3%    0%      33      0      0       0      0       0      0
  4%   1348      0      0    1368   35184  30122     987     11       0      0       0      0    33     99%    0%  -     2%    0%      20      0      0       0      0       0      0
 CPU    NFS   CIFS   HTTP   Total     Net   kB/s     HDD   kB/s     SSD   kB/s    Tape   kB/s  Cache  Cache    CP  CP   HDD   SSD   OTHER    FCP  iSCSI     FCP   kB/s   iSCSI   kB/s
                                       in    out    read  write    read  write    read  write    age    hit  time  ty  util  util                            in    out      in    out
  7%   1644      0      0    1666   26187  13773   59376  54049       0      0       0      0    33     99%   46%  T    11%    0%      22      0      0       0      0       0      0
  3%   1559      0      0    1590   18736   4308    1703     11       0      0       0      0    33     99%    0%  -     4%    0%      31      0      0       0      0       0      0
  6%   1586      0      0    1590   13141   3847   68498  33805       0      0       0      0    33    100%   48%  Tf   12%    0%       4      0      0       0      0       0      0
  4%   1739      0      0    1741   16685   5350    3350  25890       0      0       0      0    33     98%   34%  :    10%    0%       2      0      0       0      0       0      0
  5%   2217      0      0    2251   25573  16586    2006     11       0      0       0      0    33     98%    0%  -     7%    0%      34      0      0       0      0       0      0
  9%   3729      0      0    3753   18293   9223   67370  59330       0      0       0      0    33     99%   65%  Tf   13%    0%      24      0      0       0      0       0      0
  6%   5710      0      0    5712   23555   8994    1967   5917       0      0       0      0    33     99%    8%  :     7%    0%       2      0      0       0      0       0      0
  4%   2236      0      0    2412   21681   7466    3232     11       0      0       0      0    33     99%    0%  -     6%    0%     176      0      0       0      0       0      0
  9%   2165      0      0    2167   24226   9224   86522  76065       0      0       0      0    33     99%   81%  T    22%    0%       2      0      0       0      0       0      0
  5%   2906      0      0    2908   20005   7347    3380      6       0      0       0      0    33     99%    0%  -     5%    0%       2      0      0       0      0       0      0
  7%   3615      0      0    3648   15775   5901   36420    516       0      0       0      0    33     99%    9%  Tf    7%    0%      33      0      0       0      0       0      0
  7%   1759      0      0    1780   28306  17532   58657  78907       0      0       0      0    33     98%   77%  :    16%    0%      21      0      0       0      0       0      0
  5%   1786      0      0    1809   46106  36293    3461      6       0      0       0      0    33     99%    0%  -     5%    0%      23      0      0       0      0       0      0
  7%   1713      0      0    1744   17303   5030   80813  39054       0      0       0      0    33     99%   22%  Tf   11%    0%      31      0      0       0      0       0      0
  5%   1889      0      0    1891   21002   4148    5952  37014       0      0       0      0    33     99%   38%  :    10%    0%       2      0      0       0      0       0      0
  5%   1626      0      0    1628   68663  57025    2892      8       0      0       0      0    33     98%    0%  -     5%    0%       2      0      0       0      0       0      0


--- EXE-TIME of : sysstat -x -d -c 880 -s 5 : 895 seconds


=-=-=-=-=-= BEGIN POSTSTATS  =-=-=-=-=-= 10.25.130.54

=-=-=-=-=-= CONFIG 10.25.130.54 POSTSTATS =-=-=-=-=-= df -x -m

PERFSTAT_EPOCH: 1472338057 [Sat Aug 27 22:47:37 GMT 2016]



Filesystem               total       used      avail capacity  Mounted on
/vol/vol0/            316160MB    22863MB   293296MB       7%  /vol/vol0/
/vol/vs1_cumulus_clus3/  9159884MB  5878190MB  3281694MB      64%  /vol/vs1_cumulus_clus3/
/vol/vs1_Infrastructure_root_ls2/       19MB        0MB       18MB       1%  /vol/vs1_Infrastructure_root_ls2/
/vol/vs1_xenoscope/  1842872MB   977025MB   865846MB      53%  /vol/vs1_xenoscope/
/vol/vs1_ftlvmw1/     996147MB   729924MB   266223MB      73%  /vol/vs1_ftlvmw1/
/vol/vs1_cumulus_clus5/  6606028MB  4824663MB  1781364MB      73%  /vol/vs1_cumulus_clus5/
/vol/vs1_cumulus_clus1/  6606028MB  5407636MB  1198391MB      82%  /vol/vs1_cumulus_clus1/
/vol/vs1_fusion_vol/   716800MB   439313MB   277486MB      61%  /vol/vs1_fusion_vol/
/vol/vs1_websrvc/    1459200MB      526MB  1458673MB       0%  /vol/vs1_websrvc/
/vol/vs1_labvdi2/    1045954MB   888445MB   157508MB      85%  /vol/vs1_labvdi2/
/vol/vs1_labpool7/    486400MB    23447MB   462952MB       5%  /vol/vs1_labpool7/
/vol/vs1_reflab3/     996147MB   665153MB   330994MB      67%  /vol/vs1_reflab3/


--- EXE-TIME of : df -x -m : 1 seconds

=-=-=-=-=-= CONFIG 10.25.130.54 POSTSTATS =-=-=-=-=-= df -A -m

PERFSTAT_EPOCH: 1472338058 [Sat Aug 27 22:47:38 GMT 2016]



Aggregate                total       used      avail capacity  
n2_aggr0              376181MB   334807MB    41373MB      89%  
n2_aggr0/.snapshot         0MB        0MB        0MB       0%  
n2_aggr1            29718342MB 22552189MB  7166153MB      76%  
n2_aggr1/.snapshot         0MB        0MB        0MB       0%  


--- EXE-TIME of : df -A -m : 0 seconds

=-=-=-=-=-= END POSTSTATS  =-=-=-=-=-= 10.25.130.54

=-=-=-=-=-= PERF 10.25.130.54 POSTSTATS =-=-=-=-=-= date

PERFSTAT_EPOCH: 1472338060 [Sat Aug 27 22:47:40 GMT 2016]



Sat Aug 27 18:47:47 EDT 2016


--- EXE-TIME of : date : 0 seconds
=-=-=-=-=-= END Iteration 4  =-=-=-=-=-= Sat Aug 27 18:47:48 EDT 2016
=-=-=-=-=-= BEGIN Iteration 5  =-=-=-=-=-= Sat Aug 27 19:02:49 EDT 2016

=-=-=-=-=-= PERF 10.25.130.54 PRESTATS =-=-=-=-=-= date

PERFSTAT_EPOCH: 1472338963 [Sat Aug 27 23:02:43 GMT 2016]



Sat Aug 27 19:02:50 EDT 2016


--- EXE-TIME of : date : 0 seconds
=-=-=-=-=-= BEGIN PRESTATS  =-=-=-=-=-= 10.25.130.54

=-=-=-=-=-= END PRESTATS  =-=-=-=-=-= 10.25.130.54

=-=-=-=-=-= PERF 10.25.130.54 POSTSTATS =-=-=-=-=-= sysstat_x_1sec
PERFSTAT_EPOCH: 1472338981 [Sat Aug 27 23:03:01 GMT 2016]
node run -node local -command "priv set -q diag;sysstat -x -d -c 880 -s 5"
 CPU    NFS   CIFS   HTTP   Total     Net   kB/s     HDD   kB/s     SSD   kB/s    Tape   kB/s  Cache  Cache    CP  CP   HDD   SSD   OTHER    FCP  iSCSI     FCP   kB/s   iSCSI   kB/s
                                       in    out    read  write    read  write    read  write    age    hit  time  ty  util  util                            in    out      in    out
  8%   5646      0      0    5651   21310   7717    2447      6       0      0       0      0    34     99%    0%  -     4%    0%       5      0      0       0      0       0      0
 10%   2745      0      0    2747   10734   3649   87512  45178       0      0       0      0    34     99%   24%  Tf   14%    0%       2      0      0       0      0       0      0
 10%   3711      0      0    3761    9296   4831   41174  72626       0      0       0      0    34     99%   28%  :    13%    0%      50      0      0       0      0       0      0
  8%   5059      0      0    5064   18464   7178    1245      6       0      0       0      0    34     99%    0%  -    11%    0%       5      0      0       0      0       0      0
  9%   4309      0      0    4311   17247  85339   62776  50871       0      0       0      0    34     99%   55%  T    14%    0%       2      0      0       0      0       0      0
  9%   6795      0      0    6826   13977 145986    1152     11       0      0       0      0    34    100%    0%  -     4%    0%      31      0      0       0      0       0      0
  6%    965      0      0    1094   10825   4019   56462  21858       0      0       0      0    34     99%   16%  Tf    6%    0%     129      0      0       0      0       0      0
  5%   1193      0      0    1196    8556   3051    1238  30702       0      0       0      0    34     98%   47%  :     5%    0%       3      0      0       0      0       0      0
  6%   1832      0      0    1864   25774   4927     927     11       0      0       0      0    34     99%    0%  -     2%    0%      32      0      0       0      0       0      0
 10%   1596      0      0    1599    9954   8610   69006  48014       0      0       0      0    34     98%   52%  Tf    9%    0%       3      0      0       0      0       0      0
 10%   1358      0      0    1416   16427   4251    1806  14285       0      0       0      0    34     99%   16%  :     4%    0%      58      0      0       0      0       0      0
 11%   3162      0      0    3193   10069   6865    1963     11       0      0       0      0    34     99%    0%  -     4%    0%      31      0      0       0      0       0      0
 13%   3607      0      0    3609   10482   4526   68521  55793       0      0       0      0    34     99%   58%  T    11%    0%       2      0      0       0      0       0      0
 16%   1368      0      0    1371   13199  10326    4507     11       0      0       0      0    34     99%    0%  -     4%    0%       3      0      0       0      0       0      0
 16%   4601      0      0    4650    9583  26354   62418  16408       0      0       0      0    34     99%   26%  Tf   11%    0%      49      0      0       0      0       0      0
 13%   1890      0      0    1895   12043   5995    2016  32546       0      0       0      0    34     99%   44%  :     6%    0%       5      0      0       0      0       0      0
  6%   3698      0      0    3700   23796  20296     902     11       0      0       0      0    34     99%    0%  -    10%    0%       2      0      0       0      0       0      0
 10%   4135      0      0    4166   19855  11531   49029  43419       0      0       0      0    34     99%   47%  T    12%    0%      31      0      0       0      0       0      0
  5%   1453      0      0    1568    8535  15509    4598      6       0      0       0      0    34     98%    0%  -     5%    0%     115      0      0       0      0       0      0
 CPU    NFS   CIFS   HTTP   Total     Net   kB/s     HDD   kB/s     SSD   kB/s    Tape   kB/s  Cache  Cache    CP  CP   HDD   SSD   OTHER    FCP  iSCSI     FCP   kB/s   iSCSI   kB/s
                                       in    out    read  write    read  write    read  write    age    hit  time  ty  util  util                            in    out      in    out
 15%   5205      0      0    5372   12810   6943   39766     13       0      0       0      0    34     99%    7%  Tf    5%    0%     167      0      0       0      0       0      0
 21%   4399      0      0    4433    8588   4665   27177  52574       0      0       0      0    34     99%   51%  :     9%    0%      34      0      0       0      0       0      0
