
*------------- perfstat v8.3 (20150514_2838689) -------------*
 
BACKUPLOG,           DEFAULT,             "false"
CLUSTER-IP,          SET,                 "10.25.130.55"
CLUSTER-NAME,        SET
DATA-DIR,            DEFAULT,             "perfstat_20160829_170000"
FILERLOGINUSER,      DEFAULT,             "root"
HOST-OS-VERSION,     SET,                 "Windows_NT"
HOST_APP_ARGS,       DEFAULT,             "none"
HOST_APP_NAME,       DEFAULT,             "none"
ITERATIONS,          SET,                 "48"
MESSAGE-LEVEL,       SET,                 "verbose"
MODE,                SET,                 "10-mode"
OUTPUT-FILE,         DEFAULT,             "perfstat_20160829_170000.zip"
PRESET-FILE,         SET,                 "\Users\Administrator\Downloads\perfstat.preset"
SKTRACE_POINTS,      DEFAULT,             "SK 7, WAFL 4"
SSHFLAG,             SET,                 "true"
SSHKNOWNHOSTS-FILEPATH,DEFAULT
STUTTER-STATIT,      DEFAULT,             "half"
TIME,                SET,                 "15"
COMMAND_LINE,        SET,                 "--verbose -t 15 -i 48,900 10.25.130.55 -m cluster -s --include=COMMAND=df -x -m --include=COMMAND=df -A -m --include=COMMAND=sysstat -x -d -c <time> -s 5 --sshprivatekey-file=perfstat_sshkey\perfstat_privkey --preset-file=\Users\Administrator\Downloads\perfstat.preset "
CONFIG-ALL,          DEFAULT,             "false"
HOST-IP,             SET,                 "10.25.139.91"
HOST-NAME,           SET,                 "WIN-MQSSBCTD35L"
INCLUDE,             SET,                 "COMMAND=df -x -m;COMMAND=df -A -m;COMMAND=sysstat -x -d -c <time> -s 5"
ITER-INTERVAL,       SET,                 "900"
NODES,               SET,                 "10.25.130.53, 10.25.130.54, "
SAMPLE-INTERVAL,     DEFAULT,             "60"
SAMPLES,             DEFAULT,             "14"
SSHPRIVATEKEY-PATH,  SET,                 "perfstat_sshkey\perfstat_privkey"
START-TIME,          DEFAULT,             "Mon Aug 29 21:00:00 GMT 2016"
TIME,                DEFAULT,             "2"

NODE-IP,             10.25.130.54
NODE-NAME,           NETAPP-02
ONTAP VERSION,       8.2.1
MODEL,               FAS8060
HEALTH,              TRUE
UPTIME,              344 DAYS 12:25
SYSTEM ID,           0536976275
SERIAL NUMBER,       721530000621
NUMBER OF PROCESSORS,16


=-=-=-=-=-= BEGIN Iteration 1  =-=-=-=-=-= Mon Aug 29 17:01:30 EDT 2016

=-=-=-=-=-= PERF 10.25.130.54 PRESTATS =-=-=-=-=-= date

PERFSTAT_EPOCH: 1472504478 [Mon Aug 29 21:01:18 GMT 2016]



Mon Aug 29 17:01:31 EDT 2016


--- EXE-TIME of : date : 1 seconds
=-=-=-=-=-= BEGIN PRESTATS  =-=-=-=-=-= 10.25.130.54

=-=-=-=-=-= CONFIG 10.25.130.54 PRESTATS =-=-=-=-=-= df -x -m

PERFSTAT_EPOCH: 1472504479 [Mon Aug 29 21:01:19 GMT 2016]



Filesystem               total       used      avail capacity  Mounted on
/vol/vol0/            316160MB    22588MB   293571MB       7%  /vol/vol0/
/vol/vs1_cumulus_clus3/  9159884MB  5424947MB  3734937MB      59%  /vol/vs1_cumulus_clus3/
/vol/vs1_Infrastructure_root_ls2/       19MB        0MB       18MB       1%  /vol/vs1_Infrastructure_root_ls2/
/vol/vs1_xenoscope/  1842872MB   837642MB  1005229MB      45%  /vol/vs1_xenoscope/
/vol/vs1_ftlvmw1/     996147MB   705722MB   290425MB      71%  /vol/vs1_ftlvmw1/
/vol/vs1_cumulus_clus5/  6606028MB  4814500MB  1791528MB      73%  /vol/vs1_cumulus_clus5/
/vol/vs1_cumulus_clus1/  6606028MB  5123903MB  1482125MB      78%  /vol/vs1_cumulus_clus1/
/vol/vs1_fusion_vol/   716800MB   439313MB   277486MB      61%  /vol/vs1_fusion_vol/
/vol/vs1_websrvc/    1459200MB      526MB  1458673MB       0%  /vol/vs1_websrvc/
/vol/vs1_labvdi2/    1045954MB   889870MB   156084MB      85%  /vol/vs1_labvdi2/
/vol/vs1_labpool7/    486400MB    23447MB   462952MB       5%  /vol/vs1_labpool7/
/vol/vs1_reflab3/     996147MB   665153MB   330994MB      67%  /vol/vs1_reflab3/


--- EXE-TIME of : df -x -m : 1 seconds

=-=-=-=-=-= CONFIG 10.25.130.54 PRESTATS =-=-=-=-=-= df -A -m

PERFSTAT_EPOCH: 1472504480 [Mon Aug 29 21:01:20 GMT 2016]



Aggregate                total       used      avail capacity  
n2_aggr0              376181MB   334807MB    41373MB      89%  
n2_aggr0/.snapshot         0MB        0MB        0MB       0%  
n2_aggr1            29718342MB 20890542MB  8827800MB      70%  
n2_aggr1/.snapshot         0MB        0MB        0MB       0%  


--- EXE-TIME of : df -A -m : 0 seconds

=-=-=-=-=-= END PRESTATS  =-=-=-=-=-= 10.25.130.54

=-=-=-=-=-= PERF 10.25.130.54 POSTSTATS =-=-=-=-=-= sysstat_x_1sec
PERFSTAT_EPOCH: 1472504499 [Mon Aug 29 21:01:39 GMT 2016]
node run -node local -command "priv set -q diag;sysstat -x -d -c 880 -s 5"
 CPU    NFS   CIFS   HTTP   Total     Net   kB/s     HDD   kB/s     SSD   kB/s    Tape   kB/s  Cache  Cache    CP  CP   HDD   SSD   OTHER    FCP  iSCSI     FCP   kB/s   iSCSI   kB/s
  8%   2551      0      0    2553   21369  15774   41518  20096       0      0       0      0    30s    99%   30%  Tf    9%    0%       2      0      0       0      0       0      0
  9%   3549      0      0    3580   32602  29210    5278  14578       0      0       0      0    30s    97%   22%  :     8%    0%      31      0      0       0      0       0      0
 10%   1611      0      0    1614   24038  24030    4786     11       0      0       0      0     2     99%    0%  -     7%    0%       3      0      0       0      0       0      0
 10%   1891      0      0    1914   34123  35199   56800  49446       0      0       0      0     2     97%   58%  T    15%    0%      23      0      0       0      0       0      0
 10%   2376      0      0    2433   30397  33672   39627  26522       0      0       0      0     2     94%   38%  Z    16%    0%      57      0      0       0      0       0      0
 10%   1684      0      0    1687   29914  19825   32427     54       0      0       0      0    19s    97%    6%  Zn   10%    0%       3      0      0       0      0       0      0
 14%   1816      0      0    1971   23050  27997   59136  74220       0      0       0      0     2s    97%   71%  Z    21%    0%     155      0      0       0      0       0      0
 CPU    NFS   CIFS   HTTP   Total     Net   kB/s     HDD   kB/s     SSD   kB/s    Tape   kB/s  Cache  Cache    CP  CP   HDD   SSD   OTHER    FCP  iSCSI     FCP   kB/s   iSCSI   kB/s
                                       in    out    read  write    read  write    read  write    age    hit  time  ty  util  util                            in    out      in    out
 16%   2058      0      0    2388   15257  16630   66415  61437       0      0       0      0    23     99%   89%  Zv   23%    0%     330      0      0       0      0       0      0
 17%   4901      0      0    4909   23763  17058   23925    367       0      0       0      0     1s   100%    4%  Zn   12%    0%       8      0      0       0      0       0      0
 13%   2017      0      0    2020   23709  18117   54732  55088       0      0       0      0     0s   100%   71%  Zf   17%    0%       3      0      0       0      0       0      0
 16%   2042      0      0    2079   40117  33425   32150  26637       0      0       0      0     0s   100%   33%  Zf   17%    0%      37      0      0       0      0       0      0
 15%   4691      0      0    4805   34830  31141   44148  38836       0      0       0      0    23     99%   58%  Z    21%    0%     114      0      0       0      0       0      0
 18%   4211      0      0    4379   39885  27187   55552  38507       0      0       0      0    23     99%   62%  Zf   16%    0%     168      0      0       0      0       0      0
 20%   4440      0      0    4472   39318  23117   74228  36143       0      0       0      0    23     99%   36%  Zf   21%    0%      32      0      0       0      0       0      0
 16%   4332      0      0    4336   25914  18500   89470  74258       0      0       0      0    23     99%   96%  Zf   34%    0%       4      0      0       0      0       0      0
 27%   3810      0      0    3884   26459  19485   31851  63586       0      0       0      0     4s   100%   42%  Z    22%    0%      74      0      0       0      0       0      0
 16%   5054      0      0    5077   42195  34823   40442   1457       0      0       0      0     4s    99%   10%  Zs   11%    0%      23      0      0       0      0       0      0
 16%   3648      0      0    3678   23133  15342   26082  46991       0      0       0      0    24     99%   57%  :    21%    0%      30      0      0       0      0       0      0
 12%   6929      0      0    6931   24782  17071    7741     11       0      0       0      0     2s    99%    0%  -    10%    0%       2      0      0       0      0       0      0
 14%   2553      0      0    2621   35382  16458   86603  34797       0      0       0      0    24     99%   42%  Tf   21%    0%      68      0      0       0      0       0      0
 10%   2476      0      0    2479   31434  18914   60760  96193       0      0       0      0    24     97%   96%  :    23%    0%       3      0      0       0      0       0      0
 13%   5535      0      0    5540   41084  30263    9191     11       0      0       0      0     7s    99%    0%  -    15%    0%       5      0      0       0      0       0      0
 17%   6164      0      0    6202   56214  38211   48633     11       0      0       0      0    24     99%    4%  Tn   17%    0%      38      0      0       0      0       0      0
 19%   5485      0      0    5612  107783  93589   99625 111295       0      0       0      0    24     86%  100%  :f   38%    0%     127      0      0       0      0       0      0
 17%   8864      0      0    8870  129498 110563   19798   8838       0      0       0      0    24     86%   12%  :    21%    0%       6      0      0       0      0       0      0
 17%   7109      0      0    7139  115127 108701   19234      6       0      0       0      0    21     88%    0%  -    21%    0%      30      0      0       0      0       0      0
 23%   7674      0      0    7686  101495  81636  175219 122834       0      0       0      0    22     88%   87%  Tf   43%    0%      12      0      0       0      0       0      0
 CPU    NFS   CIFS   HTTP   Total     Net   kB/s     HDD   kB/s     SSD   kB/s    Tape   kB/s  Cache  Cache    CP  CP   HDD   SSD   OTHER    FCP  iSCSI     FCP   kB/s   iSCSI   kB/s
                                       in    out    read  write    read  write    read  write    age    hit  time  ty  util  util                            in    out      in    out
 16%   6197      0      0    6221   88035  76252  125686 113277       0      0       0      0    22     87%  100%  :f   33%    0%      24      0      0       0      0       0      0
 15%   6246      0      0    6299   97349  81102   45945  73759       0      0       0      0    22     99%   66%  :    24%    0%      53      0      0       0      0       0      0
 18%   5066      0      0    5072  105943  90801   14266     11       0      0       0      0    22     99%    0%  -    22%    0%       6      0      0       0      0       0      0
 25%   5062      0      0    5228   84302  72113  115544  67142       0      0       0      0    21     99%   34%  Tn   33%    0%     166      0      0       0      0       0      0
 22%   5006      0      0    5074   90439  83810  196283 182078       0      0       0      0    21     99%  100%  :f   53%    0%      68      0      0       0      0       0      0
 13%   2758      0      0    2778   51759  38807  157765 163831       0      0       0      0    21     96%  100%  :f   35%    0%      20      0      0       0      0       0      0
 16%   3304      0      0    3308   50372  42359   13264  22252       0      0       0      0    21     99%   15%  :    24%    0%       4      0      0       0      0       0      0
 20%   3115      0      0    3135   34300  34682  120802  75954       0      0       0      0     4s    99%   28%  Zn   24%    0%      20      0      0       0      0       0      0
 25%   2566      0      0    2726   32895  35837  196923 223115       0      0       0      0     4s    99%  100%  Zs   44%    0%     160      0      0       0      0       0      0
 37%   1645      0      0    1647   18289  12521   62226  45757       0      0       0      0     4s   100%   28%  :    48%    0%       2      0      0       0      0       0      0
 47%   4145      0      0    4147   31920  23680   10684      6       0      0       0      0    13s   100%    0%  -    15%    0%       2      0      0       0      0       0      0
 37%   3944      0      0    3977   33117  24756  115047  83065       0      0       0      0     9s   100%   92%  Zf   34%    0%      33      0      0       0      0       0      0
 30%   2926      0      0    2964   41322  33653   74122  77226       0      0       0      0     5s   100%   74%  Z    44%    0%      38      0      0       0      0       0      0
 64%   1997      0      0    2023   34373  27317   14293      6       0      0       0      0     2s   100%    0%  -    27%    0%      26      0      0       0      0       0      0
 41%   2356      0      0    2408   56616  44150   88250  34239       0      0       0      0    22    100%   36%  Zf   22%    0%      52      0      0       0      0       0      0
 18%   2304      0      0    2311   43509  43512   96166  99326       0      0       0      0    22     99%  100%  Zf   29%    0%       7      0      0       0      0       0      0
 51%   3386      0      0    3408   34917  28032   17413  22653       0      0       0      0     1s   100%   20%  :    29%    0%      22      0      0       0      0       0      0
 76%   3227      0      0    3282   20773  17875   10814     11       0      0       0      0     0s   100%    0%  -    18%    0%      55      0      0       0      0       0      0
 29%   9410      0      0    9414   27242  30408  102079  75177       0      0       0      0     0s    99%   81%  Tf   25%    0%       4      0      0       0      0       0      0
 14%   5445      0      0    5471   35730  23540   12842  11573       0      0       0      0     0s    98%   14%  :    11%    0%      26      0      0       0      0       0      0
 CPU    NFS   CIFS   HTTP   Total     Net   kB/s     HDD   kB/s     SSD   kB/s    Tape   kB/s  Cache  Cache    CP  CP   HDD   SSD   OTHER    FCP  iSCSI     FCP   kB/s   iSCSI   kB/s
                                       in    out    read  write    read  write    read  write    age    hit  time  ty  util  util                            in    out      in    out
 14%   8648      0      0    8808   52508  35097    9378     11       0      0       0      0    22     98%    0%  -     9%    0%     160      0      0       0      0       0      0
 13%   6089      0      0    6092   52630  40934  124446  77133       0      0       0      0    22     97%   85%  Tf   24%    0%       3      0      0       0      0       0      0
 15%  10574      0      0   10577   40317  35836   11970  29354       0      0       0      0    22     98%   24%  :    12%    0%       3      0      0       0      0       0      0
 12%   4895      0      0    4928   40073  36599    8502     11       0      0       0      0     8s    99%    0%  -     6%    0%      33      0      0       0      0       0      0
 12%   7207      0      0    7245   20012  19468   98055  74398       0      0       0      0    22     97%   75%  Tf   17%    0%      38      0      0       0      0       0      0
 10%   3206      0      0    3225   38204  36155    3106  18890       0      0       0      0    22     98%   19%  :    11%    0%      19      0      0       0      0       0      0
  9%   2723      0      0    2772   36223  34094   41158  36625       0      0       0      0    22     97%   40%  Z    11%    0%      49      0      0       0      0       0      0
  8%   4516      0      0    4518   40076  46913   11550     11       0      0       0      0    22     98%    0%  -     7%    0%       2      0      0       0      0       0      0
 10%   1910      0      0    2324   64606  48099   40342  38638       0      0       0      0    22     96%   28%  T    11%    0%     414      0      0       0      0       0      0
  9%   2867      0      0    2917   50154  37554    2974     11       0      0       0      0    22     97%    0%  -     6%    0%      50      0      0       0      0       0      0
  9%   2746      0      0    2748   37300  39408   39027    234       0      0       0      0    29s    96%    8%  Tf    8%    0%       2      0      0       0      0       0      0
  7%   1716      0      0    1725   28567  23850   34258  63562       0      0       0      0    29s    90%   74%  :    18%    0%       9      0      0       0      0       0      0
  6%   1551      0      0    1712   19337  17715    2838     11       0      0       0      0     6s    95%    0%  -     6%    0%     161      0      0       0      0       0      0
 11%   1544      0      0    1549   19512  14812   53229  28729       0      0       0      0    23     95%   26%  Tf   10%    0%       5      0      0       0      0       0      0
  6%   1480      0      0    1498   16801  10230    3038  22819       0      0       0      0    23     96%   35%  :     9%    0%      18      0      0       0      0       0      0
  6%   1651      0      0    1688   17985  15066   41799  32612       0      0       0      0    23     97%   42%  Z    11%    0%      37      0      0       0      0       0      0
  6%   2295      0      0    2352   36956  38841   21594     11       0      0       0      0    23     95%    0%  -    10%    0%      57      0      0       0      0       0      0
  8%   2387      0      0    2467   26051  24438   71607  31575       0      0       0      0    23     91%   34%  Tf   17%    0%      80      0      0       0      0       0      0
  9%   1814      0      0    1846   37272  45026   12845  30125       0      0       0      0    23     95%   46%  :    10%    0%      32      0      0       0      0       0      0
  6%   4210      0      0    4213   45103  36235    2819     11       0      0       0      0    21     97%    0%  -     5%    0%       3      0      0       0      0       0      0
 CPU    NFS   CIFS   HTTP   Total     Net   kB/s     HDD   kB/s     SSD   kB/s    Tape   kB/s  Cache  Cache    CP  CP   HDD   SSD   OTHER    FCP  iSCSI     FCP   kB/s   iSCSI   kB/s
                                       in    out    read  write    read  write    read  write    age    hit  time  ty  util  util                            in    out      in    out
  7%   3276      0      0    3278   29030  23536   63019  36635       0      0       0      0    21     99%   54%  Tf   12%    0%       2      0      0       0      0       0      0
  5%   1579      0      0    1611   48226  38563    2104  18510       0      0       0      0    21     97%   24%  :     9%    0%      32      0      0       0      0       0      0
  6%   3238      0      0    3240   52228  53130    5574     11       0      0       0      0    21     93%    0%  -     6%    0%       2      0      0       0      0       0      0
 11%   4987      0      0    4994   52892  44564   58468  54837       0      0       0      0    23     96%   51%  T    12%    0%       7      0      0       0      0       0      0
 10%   9371      0      0    9532   54450  47280    2230     11       0      0       0      0    23     98%    0%  -     4%    0%     161      0      0       0      0       0      0
 10%   3993      0      0    3995   65385  58756   73993  26802       0      0       0      0    22     83%   22%  Tf   18%    0%       2      0      0       0      0       0      0
 13%   9209      0      0    9211   57854  44376   45922  68751       0      0       0      0    22     99%   91%  :    16%    0%       2      0      0       0      0       0      0
  9%   5474      0      0    5506   58576  51749    4474     11       0      0       0      0    22     99%    0%  -     8%    0%      32      0      0       0      0       0      0
 17%  11520      0      0   11579   72611  65897   53953     50       0      0       0      0    22     99%    8%  Ts   12%    0%      59      0      0       0      0       0      0
 15%   7128      0      0    7154   55158  43515  122220 118639       0      0       0      0    22     98%  100%  :f   35%    0%      26      0      0       0      0       0      0
 10%   7258      0      0    7291   49118  27755   19429  24056       0      0       0      0     5s    98%   29%  :    14%    0%      33      0      0       0      0       0      0
  9%   6084      0      0    6089   45586  30739   11736     11       0      0       0      0     0s    98%    0%  -     9%    0%       5      0      0       0      0       0      0
 12%   3049      0      0    3051   42860  30196  128790  81393       0      0       0      0    22     98%   70%  Tf   26%    0%       2      0      0       0      0       0      0
 11%   4850      0      0    4888   48558  30728   50703  77143       0      0       0      0    22     98%   94%  :    21%    0%      38      0      0       0      0       0      0
  7%   2841      0      0    2845   53952  34512    8246     11       0      0       0      0    22     98%    0%  -     9%    0%       4      0      0       0      0       0      0
  8%   2787      0      0    2799   35412  20631   44995     19       0      0       0      0    22     98%    5%  Tn   11%    0%      12      0      0       0      0       0      0
  9%   2126      0      0    2271   27215  15597   96761 113252       0      0       0      0    22     96%  100%  :f   28%    0%     145      0      0       0      0       0      0
  5%   2106      0      0    2109   39668  20437    6287  11626       0      0       0      0    22     96%   13%  :     9%    0%       3      0      0       0      0       0      0
  5%   2393      0      0    2395   39179  23053    5275      6       0      0       0      0    22     96%    0%  -     8%    0%       2      0      0       0      0       0      0
 10%   2056      0      0    2091   45037  35631  108979 100421       0      0       0      0    22     97%   81%  T    23%    0%      35      0      0       0      0       0      0
 CPU    NFS   CIFS   HTTP   Total     Net   kB/s     HDD   kB/s     SSD   kB/s    Tape   kB/s  Cache  Cache    CP  CP   HDD   SSD   OTHER    FCP  iSCSI     FCP   kB/s   iSCSI   kB/s
                                       in    out    read  write    read  write    read  write    age    hit  time  ty  util  util                            in    out      in    out
  4%   1870      0      0    1893   26739  14375    3965     11       0      0       0      0    22     95%    0%  -     7%    0%      23      0      0       0      0       0      0
  6%   2004      0      0    2026   23566   8563   42666      8       0      0       0      0    22     98%    5%  Ts    8%    0%      22      0      0       0      0       0      0
  8%   1983      0      0    2016   21130  10755   46088  83179       0      0       0      0    22     95%   71%  :    17%    0%      33      0      0       0      0       0      0
  5%   2130      0      0    2132   29227  12185    3545     11       0      0       0      0    22     94%    0%  -     6%    0%       2      0      0       0      0       0      0
  9%   2677      0      0    2679   37972  17202   81989  33522       0      0       0      0    42s    99%   29%  Tf   15%    0%       2      0      0       0      0       0      0
  6%   3166      0      0    3198   32447  23458   17346  46884       0      0       0      0    42s    96%   49%  :    12%    0%      32      0      0       0      0       0      0
  8%   5528      0      0    5531   52933  40824    7861     11       0      0       0      0    42s    99%    0%  -     8%    0%       3      0      0       0      0       0      0
  8%   1669      0      0    1692   49792  41992   83752  49132       0      0       0      0    34s    98%   51%  Tf   12%    0%      23      0      0       0      0       0      0
  9%   6077      0      0    6239   50588  31524    8036  31409       0      0       0      0    34s    98%   41%  :     9%    0%     162      0      0       0      0       0      0
  7%   3410      0      0    3417   77745  19544    3662     11       0      0       0      0    24     97%    0%  -     5%    0%       7      0      0       0      0       0      0
 13%   7578      0      0    7581   24441  14442  110943  75345       0      0       0      0    24     98%   58%  Tf   20%    0%       3      0      0       0      0       0      0
  8%   5299      0      0    5336   30594  14170   33828  63452       0      0       0      0    24     97%   68%  :    12%    0%      37      0      0       0      0       0      0
  9%   9671      0      0    9708   40249  28171    1085     11       0      0       0      0    24     99%    0%  -     3%    0%      37      0      0       0      0       0      0
  8%   4773      0      0    4798   21121   7024   69502  36253       0      0       0      0    24     99%   31%  Tf   10%    0%      25      0      0       0      0       0      0
  9%   7588      0      0    7620   22238  12227   19321  54857       0      0       0      0    24     99%   65%  :    10%    0%      32      0      0       0      0       0      0
  6%   4343      0      0    4512   22683  16077     881     11       0      0       0      0    24     99%    0%  -     4%    0%     169      0      0       0      0       0      0
  8%   2450      0      0    2861   13778   8374   53150  33402       0      0       0      0    24     98%   34%  Tf   11%    0%     411      0      0       0      0       0      0
  5%   3544      0      0    3576   20197  15770    1313  19403       0      0       0      0    24     99%   24%  :     5%    0%      32      0      0       0      0       0      0
  5%   3897      0      0    3899   17750  14601     839     11       0      0       0      0    24     99%    0%  -     3%    0%       2      0      0       0      0       0      0
  7%   1838      0      0    1858   52173  35949   42751  39358       0      0       0      0    24     98%   59%  T     8%    0%      20      0      0       0      0       0      0
 CPU    NFS   CIFS   HTTP   Total     Net   kB/s     HDD   kB/s     SSD   kB/s    Tape   kB/s  Cache  Cache    CP  CP   HDD   SSD   OTHER    FCP  iSCSI     FCP   kB/s   iSCSI   kB/s
                                       in    out    read  write    read  write    read  write    age    hit  time  ty  util  util                            in    out      in    out
  4%   1451      0      0    1612   47173  39426    2302     11       0      0       0      0    24     96%    0%  -     6%    0%     161      0      0       0      0       0      0
  5%   1526      0      0    1549   28889  21451   43629   7273       0      0       0      0    24     97%   15%  Tf    8%    0%      23      0      0       0      0       0      0
  5%   1229      0      0    1232   31206  26163   23938  54185       0      0       0      0    24     89%   71%  :    10%    0%       3      0      0       0      0       0      0
  3%   1212      0      0    1244   28370  24228     939     11       0      0       0      0    24     95%    0%  -     3%    0%      32      0      0       0      0       0      0
  5%   1231      0      0    1268   23227  19056   44690  26926       0      0       0      0    24     99%   29%  Tf    8%    0%      37      0      0       0      0       0      0
  4%   1538      0      0    1614   43880  30940    1118  13014       0      0       0      0    24     97%   20%  :     4%    0%      76      0      0       0      0       0      0
  6%   1622      0      0    1654   49312  32258     781     11       0      0       0      0    24     98%    0%  -     4%    0%      32      0      0       0      0       0      0
  7%   1367      0      0    1374   37399  31104   66054  62746       0      0       0      0    24     99%   80%  Tf   11%    0%       7      0      0       0      0       0      0
  5%   1657      0      0    1659   46109  41184    3146   1275       0      0       0      0    24     97%    4%  :     5%    0%       2      0      0       0      0       0      0
  3%   1202      0      0    1240   35556  28998     849     11       0      0       0      0    24     98%    0%  -     3%    0%      38      0      0       0      0       0      0
  6%   2114      0      0    2116   29107  21852   52298  51092       0      0       0      0    24     98%   56%  T     9%    0%       2      0      0       0      0       0      0
  6%   4828      0      0    4837   25992  21723    1396      6       0      0       0      0    24     97%    0%  -     3%    0%       9      0      0       0      0       0      0
  6%   1107      0      0    1251   31359  26262   42457  35914       0      0       0      0    24     99%   38%  Tf    7%    0%     144      0      0       0      0       0      0
  5%   3286      0      0    3308   23735  13031    1553   4811       0      0       0      0    24     98%    8%  :     4%    0%      22      0      0       0      0       0      0
  4%   3085      0      0    3102   19577  13931    1111      6       0      0       0      0    24     98%    0%  -     3%    0%      17      0      0       0      0       0      0
  9%   5483      0      0    5517   30629  20890   48535  46080       0      0       0      0    24     97%   69%  T     8%    0%      34      0      0       0      0       0      0
  7%   6217      0      0    6238   26394  18564     531     11       0      0       0      0    24     99%    0%  -     2%    0%      21      0      0       0      0       0      0
  9%   7417      0      0    7437   24792  15162   58344  27903       0      0       0      0    24     99%   22%  Tf    6%    0%      20      0      0       0      0       0      0
  8%   7618      0      0    7667   34153  23858    2882  28800       0      0       0      0    24     99%   38%  :     6%    0%      49      0      0       0      0       0      0
  6%   6209      0      0    6211   18391   7563     961     11       0      0       0      0    24     97%    0%  -     4%    0%       2      0      0       0      0       0      0
 CPU    NFS   CIFS   HTTP   Total     Net   kB/s     HDD   kB/s     SSD   kB/s    Tape   kB/s  Cache  Cache    CP  CP   HDD   SSD   OTHER    FCP  iSCSI     FCP   kB/s   iSCSI   kB/s
                                       in    out    read  write    read  write    read  write    age    hit  time  ty  util  util                            in    out      in    out
  9%   5099      0      0    5112   14310   6083   68326  52766       0      0       0      0    24     98%   62%  Tf   11%    0%      13      0      0       0      0       0      0
  7%   5877      0      0    5910   18456   7168     811   9406       0      0       0      0    24     99%   12%  :     4%    0%      33      0      0       0      0       0      0
  6%   3164      0      0    3167   48778  22128    2469     11       0      0       0      0    24     91%    0%  -     4%    0%       3      0      0       0      0       0      0
 13%   5528      0      0    5535   74929  24059   89863  83332       0      0       0      0    26     93%   82%  T    17%    0%       7      0      0       0      0       0      0
  4%   1485      0      0    1534   31396  23150    2299     11       0      0       0      0    26     94%    0%  -     5%    0%      49      0      0       0      0       0      0
  7%   2399      0      0    2498   39268  23650   40018     35       0      0       0      0    27     96%    5%  Tn    8%    0%      99      0      0       0      0       0      0
  9%   2322      0      0    2325   42155  26849   94067 102230       0      0       0      0    27     92%  100%  :f   26%    0%       3      0      0       0      0       0      0
  5%   1828      0      0    1866   26894  22088    9302  19949       0      0       0      0    27     94%   23%  :     9%    0%      38      0      0       0      0       0      0
  6%   2256      0      0    2279   49250  31108    5683     11       0      0       0      0    27     97%    0%  -     8%    0%      23      0      0       0      0       0      0
 11%   2332      0      0    2360   48205  38030  133302  79222       0      0       0      0    27     97%   76%  Tf   26%    0%      28      0      0       0      0       0      0
  8%   2621      0      0    2674   53969  48554   18462  40279       0      0       0      0    27     98%   44%  :    15%    0%      53      0      0       0      0       0      0
  6%   2720      0      0    2723   29567  20249    6690     11       0      0       0      0     8s    95%    0%  -     7%    0%       3      0      0       0      0       0      0
 10%   1610      0      0    1661   25133  19266  110622  70404       0      0       0      0     8s    95%   55%  Tf   22%    0%      51      0      0       0      0       0      0
  6%   1930      0      0    1962   32215  21172   10132  41522       0      0       0      0     8s    93%   48%  :    14%    0%      32      0      0       0      0       0      0
  6%   2049      0      0    2054   28306  22267    4436     11       0      0       0      0     8s    91%    0%  -     7%    0%       5      0      0       0      0       0      0
 10%   2869      0      0    2871   51318  14121  105700  64930       0      0       0      0    27     97%   52%  Tf   20%    0%       2      0      0       0      0       0      0
  7%   4853      0      0    4887   29701  20666   11415  37586       0      0       0      0    27     94%   54%  :    13%    0%      34      0      0       0      0       0      0
  6%   3155      0      0    3269   33187  27801    7890     11       0      0       0      0    28     92%    0%  -     7%    0%     114      0      0       0      0       0      0
  9%   2090      0      0    2093   47574  29093   96954  57878       0      0       0      0    28     97%   46%  Tf   19%    0%       3      0      0       0      0       0      0
  9%   6301      0      0    6334   36612  35897   13873  34131       0      0       0      0    28     98%   45%  :    15%    0%      33      0      0       0      0       0      0
 CPU    NFS   CIFS   HTTP   Total     Net   kB/s     HDD   kB/s     SSD   kB/s    Tape   kB/s  Cache  Cache    CP  CP   HDD   SSD   OTHER    FCP  iSCSI     FCP   kB/s   iSCSI   kB/s
                                       in    out    read  write    read  write    read  write    age    hit  time  ty  util  util                            in    out      in    out
  9%   8352      0      0    8374   37881  39200    8448     11       0      0       0      0    28     98%    0%  -    11%    0%      22      0      0       0      0       0      0
 11%   4746      0      0    4770   30635  18855  112601  64500       0      0       0      0     9s    98%   55%  Tf   18%    0%      24      0      0       0      0       0      0
  9%   7170      0      0    7203   42249  26546   13638  46842       0      0       0      0     9s    99%   58%  :    10%    0%      33      0      0       0      0       0      0
  5%   5020      0      0    5027   19725  12446    2820     11       0      0       0      0     9s    99%    0%  -     5%    0%       7      0      0       0      0       0      0
 13%   8096      0      0    8409   28413  18712   76218  62070       0      0       0      0    13s    99%   41%  Tf   13%    0%     313      0      0       0      0       0      0
  6%   5446      0      0    5513   15871   6740    2644  13824       0      0       0      0    13s    99%   18%  :     6%    0%      67      0      0       0      0       0      0
  5%   4649      0      0    4651   13320   7217    2441     11       0      0       0      0    13s    98%    0%  -     5%    0%       2      0      0       0      0       0      0
  9%   4850      0      0    4870   14154  11656   56538  52970       0      0       0      0    13s    89%   66%  T    14%    0%      20      0      0       0      0       0      0
  4%   2239      0      0    2290   12232   6198    2044     11       0      0       0      0    13s    93%    0%  -     5%    0%      51      0      0       0      0       0      0
