
*------------- perfstat v8.3 (20150514_2838689) -------------*
 
BACKUPLOG,           DEFAULT,             "false"
CLUSTER-IP,          SET,                 "10.25.130.55"
CLUSTER-NAME,        SET
DATA-DIR,            DEFAULT,             "perfstat_20160906_170000"
FILERLOGINUSER,      DEFAULT,             "root"
HOST-OS-VERSION,     SET,                 "Windows_NT"
HOST_APP_ARGS,       DEFAULT,             "none"
HOST_APP_NAME,       DEFAULT,             "none"
ITERATIONS,          SET,                 "48"
MESSAGE-LEVEL,       SET,                 "verbose"
MODE,                SET,                 "10-mode"
OUTPUT-FILE,         DEFAULT,             "perfstat_20160906_170000.zip"
PRESET-FILE,         SET,                 "\Users\Administrator\Downloads\perfstat.preset"
SKTRACE_POINTS,      DEFAULT,             "SK 7, WAFL 4"
SSHFLAG,             SET,                 "true"
SSHKNOWNHOSTS-FILEPATH,DEFAULT
STUTTER-STATIT,      DEFAULT,             "half"
TIME,                SET,                 "15"
COMMAND_LINE,        SET,                 "--verbose -t 15 -i 48,900 10.25.130.55 -m cluster -s --include=COMMAND=df -x -m --include=COMMAND=df -A -m --include=COMMAND=sysstat -x -d -c <time> -s 5 --sshprivatekey-file=perfstat_sshkey\perfstat_privkey --preset-file=\Users\Administrator\Downloads\perfstat.preset "
CONFIG-ALL,          DEFAULT,             "false"
HOST-IP,             SET,                 "10.25.139.91"
HOST-NAME,           SET,                 "WIN-MQSSBCTD35L"
INCLUDE,             SET,                 "COMMAND=df -x -m;COMMAND=df -A -m;COMMAND=sysstat -x -d -c <time> -s 5"
ITER-INTERVAL,       SET,                 "900"
NODES,               SET,                 "10.25.130.53, 10.25.130.54, "
SAMPLE-INTERVAL,     DEFAULT,             "60"
SAMPLES,             DEFAULT,             "14"
SSHPRIVATEKEY-PATH,  SET,                 "perfstat_sshkey\perfstat_privkey"
START-TIME,          DEFAULT,             "Tue Sep 06 21:00:00 GMT 2016"
TIME,                DEFAULT,             "2"

NODE-IP,             10.25.130.54
NODE-NAME,           NETAPP-02
ONTAP VERSION,       8.2.1
MODEL,               FAS8060
HEALTH,              TRUE
UPTIME,              352 DAYS 12:25
SYSTEM ID,           0536976275
SERIAL NUMBER,       721530000621
NUMBER OF PROCESSORS,16


=-=-=-=-=-= BEGIN Iteration 1  =-=-=-=-=-= Tue Sep  6 17:01:34 EDT 2016

=-=-=-=-=-= PERF 10.25.130.54 PRESTATS =-=-=-=-=-= date

PERFSTAT_EPOCH: 1473195678 [Tue Sep 06 21:01:18 GMT 2016]



Tue Sep  6 17:01:35 EDT 2016


--- EXE-TIME of : date : 0 seconds
=-=-=-=-=-= BEGIN PRESTATS  =-=-=-=-=-= 10.25.130.54

=-=-=-=-=-= CONFIG 10.25.130.54 PRESTATS =-=-=-=-=-= df -x -m

PERFSTAT_EPOCH: 1473195679 [Tue Sep 06 21:01:19 GMT 2016]



Filesystem               total       used      avail capacity  Mounted on
/vol/vol0/            316160MB    22666MB   293493MB       7%  /vol/vol0/
/vol/vs1_cumulus_clus3/  9159884MB  6136584MB  3023300MB      67%  /vol/vs1_cumulus_clus3/
/vol/vs1_Infrastructure_root_ls2/       19MB        0MB       18MB       1%  /vol/vs1_Infrastructure_root_ls2/
/vol/vs1_xenoscope/  1842872MB   868144MB   974727MB      47%  /vol/vs1_xenoscope/
/vol/vs1_ftlvmw1/     996147MB   930378MB    65768MB      93%  /vol/vs1_ftlvmw1/
/vol/vs1_cumulus_clus5/  6606028MB  4781953MB  1824075MB      72%  /vol/vs1_cumulus_clus5/
/vol/vs1_cumulus_clus1/  6606028MB  5247765MB  1358263MB      79%  /vol/vs1_cumulus_clus1/
/vol/vs1_fusion_vol/   716800MB   439313MB   277486MB      61%  /vol/vs1_fusion_vol/
/vol/vs1_websrvc/    1459200MB      526MB  1458673MB       0%  /vol/vs1_websrvc/
/vol/vs1_labvdi2/    1045954MB   958526MB    87428MB      92%  /vol/vs1_labvdi2/
/vol/vs1_labpool7/    486400MB    23447MB   462952MB       5%  /vol/vs1_labpool7/
/vol/vs1_reflab3/     996147MB   665153MB   330994MB      67%  /vol/vs1_reflab3/


--- EXE-TIME of : df -x -m : 0 seconds

=-=-=-=-=-= CONFIG 10.25.130.54 PRESTATS =-=-=-=-=-= df -A -m

PERFSTAT_EPOCH: 1473195679 [Tue Sep 06 21:01:19 GMT 2016]



Aggregate                total       used      avail capacity  
n2_aggr0              376181MB   334807MB    41373MB      89%  
n2_aggr0/.snapshot         0MB        0MB        0MB       0%  
n2_aggr1            29718342MB 22576945MB  7141396MB      76%  
n2_aggr1/.snapshot         0MB        0MB        0MB       0%  


--- EXE-TIME of : df -A -m : 1 seconds

=-=-=-=-=-= END PRESTATS  =-=-=-=-=-= 10.25.130.54

=-=-=-=-=-= PERF 10.25.130.54 POSTSTATS =-=-=-=-=-= sysstat_x_5sec
PERFSTAT_EPOCH: 1473195698 [Tue Sep 06 21:01:38 GMT 2016]
node run -node local -command "priv set -q diag;sysstat -x -d -c 880 -s 5"
 CPU    NFS   CIFS   HTTP   Total     Net   kB/s     HDD   kB/s     SSD   kB/s    Tape   kB/s  Cache  Cache    CP  CP   HDD   SSD   OTHER    FCP  iSCSI     FCP   kB/s   iSCSI   kB/s
 15%   7686      0      0    7719   35441  36884   49321  80052       0      0       0      0    20     98%   50%  :    16%    0%      33      0      0       0      0       0      0
 13%   8547      0      0    8550   42247  35155    7811     11       0      0       0      0    20     97%    0%  -     7%    0%       3      0      0       0      0       0      0
 18%   8530      0      0    8535   66342  36617  109950  68390       0      0       0      0    20     99%   49%  Tf   20%    0%       5      0      0       0      0       0      0
 20%  13600      0      0   13631  106967  52146    9834  26260       0      0       0      0     3s    93%   17%  :    11%    0%      31      0      0       0      0       0      0
 18%  11199      0      0   11243   72982  57279   12684     11       0      0       0      0    21     98%    0%  -    11%    0%      44      0      0       0      0       0      0
 22%   9448      0      0    9453   46276  36429  160433 112625       0      0       0      0    19     99%   83%  Tf   28%    0%       5      0      0       0      0       0      0
 17%   8366      0      0    8398   32745  37694   90808  85825       0      0       0      0    19     96%  100%  :f   22%    0%      32      0      0       0      0       0      0
 15%   8726      0      0    8730   31437  50125   10461  31307       0      0       0      0    19     95%   29%  :    14%    0%       4      0      0       0      0       0      0
 17%   9793      0      0    9906   49548  78445   20410      6       0      0       0      0    19     92%    0%  -    12%    0%     113      0      0       0      0       0      0
 26%  10698      0      0   10748   91208  84831  160391 131731       0      0       0      0    21     87%   71%  Tf   37%    0%      50      0      0       0      0       0      0
 20%  11226      0      0   11228  109066  83903   16244   2488       0      0       0      0    21     84%    3%  :    13%    0%       2      0      0       0      0       0      0
 22%  11145      0      0   11520  103686  93212   18666      6       0      0       0      0    21     86%    0%  -    15%    0%     375      0      0       0      0       0      0
 32%  11549      0      0   11616   63520  88401  244384 162791       0      0       0      0    20     93%   96%  Tf   77%    0%      67      0      0       0      0       0      0
 23%  11174      0      0   11177   82206  90517  123940 139367       0      0       0      0    20     97%   89%  :    30%    0%       3      0      0       0      0       0      0
 17%  11020      0      0   11023   85194  92366   11882      6       0      0       0      0    20     97%    0%  -     9%    0%       3      0      0       0      0       0      0
 20%  10283      0      0   10301   81256  87892   74982  25670       0      0       0      0    21     96%   10%  Tn   15%    0%      18      0      0       0      0       0      0
 19%   7110      0      0    7166   36124  44680  176079 156982       0      0       0      0    21     96%  100%  :f   36%    0%      56      0      0       0      0       0      0
 17%   7498      0      0    7503   38050  43958   75989  98775       0      0       0      0    21     96%   53%  :    25%    0%       5      0      0       0      0       0      0
 CPU    NFS   CIFS   HTTP   Total     Net   kB/s     HDD   kB/s     SSD   kB/s    Tape   kB/s  Cache  Cache    CP  CP   HDD   SSD   OTHER    FCP  iSCSI     FCP   kB/s   iSCSI   kB/s
                                       in    out    read  write    read  write    read  write    age    hit  time  ty  util  util                            in    out      in    out
 13%   8137      0      0    8139   32901  45736   11250     11       0      0       0      0    21     97%    0%  -     7%    0%       2      0      0       0      0       0      0
 20%   9468      0      0    9501   68863  72082  127012  70658       0      0       0      0    21     88%   47%  Tf   27%    0%      33      0      0       0      0       0      0
 19%  11221      0      0   11223   73675  81064   30857  40848       0      0       0      0     5s    88%   25%  :    17%    0%       2      0      0       0      0       0      0
 18%  10796      0      0   10817   71822  80780   18924     11       0      0       0      0    21     86%    0%  -    10%    0%      21      0      0       0      0       0      0
 23%   9599      0      0    9631   70716  73391  142609  89243       0      0       0      0    21     87%   75%  Tf   28%    0%      32      0      0       0      0       0      0
 21%  10760      0      0   10762   76176  70594   92050  86355       0      0       0      0    21     87%  100%  :f   26%    0%       2      0      0       0      0       0      0
 18%  10483      0      0   10520   76554  69267   15646  19166       0      0       0      0    21     89%   24%  :    11%    0%      37      0      0       0      0       0      0
 18%  10788      0      0   10821   75424  73676   12578     11       0      0       0      0    21     98%    0%  -     8%    0%      33      0      0       0      0       0      0
 26%  10991      0      0   10993   88825  79019  164761 105728       0      0       0      0    20     98%   75%  Tf   29%    0%       2      0      0       0      0       0      0
 25%  14260      0      0   14315   80412  82312  113840 101524       0      0       0      0    20     98%  100%  :f   30%    0%      55      0      0       0      0       0      0
 21%  12024      0      0   12092   99347  77585   35976  53042       0      0       0      0    20     98%   49%  :    18%    0%      68      0      0       0      0       0      0
 21%  11464      0      0   11468   89883  87823   60941   1585       0      0       0      0     0s    98%    5%  Nn   16%    0%       4      0      0       0      0       0      0
 27%  10050      0      0   10054   63224  67163  203631 175257       0      0       0      0    21     97%  100%  :f   42%    0%       4      0      0       0      0       0      0
 21%   8944      0      0    8978   40504  56650  118272 134315       0      0       0      0    21     97%   90%  :    31%    0%      34      0      0       0      0       0      0
 17%  11944      0      0   12056   43714  47739   10319      6       0      0       0      0    21     98%    0%  -     9%    0%     112      0      0       0      0       0      0
 17%  10260      0      0   10262   38406  43840   56778  26354       0      0       0      0    21     98%    9%  Tn   13%    0%       2      0      0       0      0       0      0
 22%   9649      0      0    9681   47931  39879   91294  94363       0      0       0      0    21     97%   57%  :    22%    0%      32      0      0       0      0       0      0
 18%  11127      0      0   11130   75857  68864   11943      6       0      0       0      0    21     87%    0%  -    10%    0%       3      0      0       0      0       0      0
 26%  12304      0      0   12306  113960  93898  119066  66050       0      0       0      0    21     84%   42%  Tf   26%    0%       2      0      0       0      0       0      0
 29%  15508      0      0   15540  132740 126980   77723  84101       0      0       0      0    21     81%   94%  :    36%    0%      32      0      0       0      0       0      0
 CPU    NFS   CIFS   HTTP   Total     Net   kB/s     HDD   kB/s     SSD   kB/s    Tape   kB/s  Cache  Cache    CP  CP   HDD   SSD   OTHER    FCP  iSCSI     FCP   kB/s   iSCSI   kB/s
                                       in    out    read  write    read  write    read  write    age    hit  time  ty  util  util                            in    out      in    out
 24%  12053      0      0   12055  131999 138363   21783      6       0      0       0      0    20     82%    0%  -    20%    0%       2      0      0       0      0       0      0
 31%  11716      0      0   11719  139062 124919  220526 157841       0      0       0      0    20     91%   55%  Ff   42%    0%       3      0      0       0      0       0      0
 32%  15328      0      0   15396  183207 143487  204746 178833       0      0       0      0    21     91%  100%  :f   49%    0%      68      0      0       0      0       0      0
 34%  11637      0      0   11641  199071 140568  254269 233683       0      0       0      0    20     92%   68%  Ff   49%    0%       4      0      0       0      0       0      0
 30%  11313      0      0   11315  174981 131708  228816 200420       0      0       0      0    21     95%  100%  :f   49%    0%       2      0      0       0      0       0      0
 33%  13349      0      0   13382  155028  91040  188389 173220       0      0       0      0    21     97%   73%  Ff   43%    0%      33      0      0       0      0       0      0
 26%  10719      0      0   10833  142446  84376  202978 177629       0      0       0      0    21     98%  100%  :f   49%    0%     114      0      0       0      0       0      0
 25%  12184      0      0   12186  154741 111301  108043 127174       0      0       0      0    21     95%   67%  :    30%    0%       2      0      0       0      0       0      0
 31%  10106      0      0   10138  128202 123234  232967 162668       0      0       0      0    21     95%   85%  Ff   49%    0%      32      0      0       0      0       0      0
 25%   9490      0      0    9531  106954 105846  200922 172792       0      0       0      0    21     96%  100%  :f   50%    0%      41      0      0       0      0       0      0
 14%   7163      0      0    7165   59712  70187   43954  62603       0      0       0      0    21     97%   30%  :    19%    0%       2      0      0       0      0       0      0
  9%   6211      0      0    6243   29873  46528   13722     11       0      0       0      0     8s    97%    0%  -     9%    0%      32      0      0       0      0       0      0
 18%   5740      0      0    5742   26476  45496  187906 131852       0      0       0      0     4s    98%   69%  Tf   32%    0%       2      0      0       0      0       0      0
 19%   5647      0      0    5650   36355  51291  190770 184957       0      0       0      0     4s    97%  100%  :f   39%    0%       3      0      0       0      0       0      0
 11%   6356      0      0    6427   32190  47292   21852  21845       0      0       0      0     4s    98%   13%  :    15%    0%      71      0      0       0      0       0      0
  9%   6463      0      0    6467   38598  58400   11441      6       0      0       0      0     4s    99%    0%  -     8%    0%       4      0      0       0      0       0      0
 15%   5365      0      0    5367   34882  50656  137844 120650       0      0       0      0     4s    97%   66%  T    29%    0%       2      0      0       0      0       0      0
  9%   5948      0      0    5981   38630  48138   12355     11       0      0       0      0     4s    97%    0%  -     8%    0%      33      0      0       0      0       0      0
 12%   5870      0      0    5983   29721  49765   83525  33848       0      0       0      0     4s    97%   19%  Tf   17%    0%     113      0      0       0      0       0      0
 10%   5562      0      0    5564   33591  40086   18553  49041       0      0       0      0     4s    96%   62%  :    13%    0%       2      0      0       0      0       0      0
 CPU    NFS   CIFS   HTTP   Total     Net   kB/s     HDD   kB/s     SSD   kB/s    Tape   kB/s  Cache  Cache    CP  CP   HDD   SSD   OTHER    FCP  iSCSI     FCP   kB/s   iSCSI   kB/s
                                       in    out    read  write    read  write    read  write    age    hit  time  ty  util  util                            in    out      in    out
 10%   6073      0      0    6105   32940  43483   12274     11       0      0       0      0     4s    96%    0%  -    10%    0%      32      0      0       0      0       0      0
 13%   5827      0      0    6598   27280  45519   91454  48126       0      0       0      0     4s    96%   37%  Tf   15%    0%     771      0      0       0      0       0      0
  9%   5551      0      0    5554   26061  44851    9049  27812       0      0       0      0     4s    97%   34%  :     9%    0%       3      0      0       0      0       0      0
 10%   6558      0      0    6622   44827  57107   16563     11       0      0       0      0     4s    97%    0%  -     9%    0%      64      0      0       0      0       0      0
 13%   6124      0      0    6128   33676  49105  103586  63339       0      0       0      0     4s    98%   65%  Tf   19%    0%       4      0      0       0      0       0      0
 11%   6693      0      0    6696   37321  43021    6558  23414       0      0       0      0     1     95%   28%  :    10%    0%       3      0      0       0      0       0      0
 13%   8876      0      0    8948   74859  61001   10881     11       0      0       0      0    50s    98%    0%  -     7%    0%      72      0      0       0      0       0      0
 18%   8270      0      0    8295   59706  47083  135786  80601       0      0       0      0    40s    99%   72%  Tf   25%    0%      25      0      0       0      0       0      0
 15%   6860      0      0    6862   71346  38083   48059  69201       0      0       0      0    40s    98%   80%  :    16%    0%       2      0      0       0      0       0      0
 14%   9022      0      0    9056   86527  79395    9338     11       0      0       0      0    25s    97%    0%  -     6%    0%      34      0      0       0      0       0      0
 21%   7774      0      0    7904   67874  43813   95531  50735       0      0       0      0    23     97%   19%  Tf   17%    0%     130      0      0       0      0       0      0
 16%   6717      0      0    6737   92043  58341  119262  94756       0      0       0      0    23     97%  100%  :f   28%    0%      20      0      0       0      0       0      0
 19%  10186      0      0   10218   69577  71648   79550  91070       0      0       0      0    23     97%  100%  :f   30%    0%      32      0      0       0      0       0      0
 13%   9405      0      0    9407   46859  71350   20953   5787       0      0       0      0    23     97%    9%  :    13%    0%       2      0      0       0      0       0      0
  9%   6465      0      0    6501   29561  60225   16121     11       0      0       0      0     0s    96%    0%  -     8%    0%      36      0      0       0      0       0      0
 21%  10130      0      0   10534   24466  62482  196536 140530       0      0       0      0     0s    98%   90%  Tf   32%    0%     404      0      0       0      0       0      0
 14%   7400      0      0    7402   40732  66325   77265  94898       0      0       0      0     0s    98%   64%  :    25%    0%       2      0      0       0      0       0      0
 13%   9733      0      0    9809   46919  99866   12468     11       0      0       0      0     0s    98%    0%  -     8%    0%      76      0      0       0      0       0      0
 15%   8919      0      0    8990   27649  59272   94813  55681       0      0       0      0     0s    97%   36%  Tf   19%    0%      71      0      0       0      0       0      0
 12%   7119      0      0    7142   44051  52286   10683  22120       0      0       0      0     0s    97%   15%  :     9%    0%      23      0      0       0      0       0      0
 CPU    NFS   CIFS   HTTP   Total     Net   kB/s     HDD   kB/s     SSD   kB/s    Tape   kB/s  Cache  Cache    CP  CP   HDD   SSD   OTHER    FCP  iSCSI     FCP   kB/s   iSCSI   kB/s
                                       in    out    read  write    read  write    read  write    age    hit  time  ty  util  util                            in    out      in    out
 10%   6682      0      0    6684   38446  58163    7988     11       0      0       0      0     0s    97%    0%  -     9%    0%       2      0      0       0      0       0      0
 16%   6696      0      0    7153   25729  66657  103740  88962       0      0       0      0     0s    97%   77%  T    22%    0%     457      0      0       0      0       0      0
  8%   5695      0      0    5827   23540  37001    5881      6       0      0       0      0     0s    96%    0%  -     6%    0%     132      0      0       0      0       0      0
 10%   6047      0      0    6069   24926  38020   40982    138       0      0       0      0     0s    98%    7%  Tf    8%    0%      22      0      0       0      0       0      0
 10%   5537      0      0    5569   22672  29784   40350  62685       0      0       0      0     0s    98%   50%  :    11%    0%      32      0      0       0      0       0      0
 12%   5498      0      0    5520   22679  31958    6380      6       0      0       0      0     0s    97%    0%  -     6%    0%      22      0      0       0      0       0      0
 11%   5770      0      0    5807   31794  44895   87620  35415       0      0       0      0    46s    98%   49%  Tf   14%    0%      37      0      0       0      0       0      0
  9%   5507      0      0    5539   19322  25952   12558  36635       0      0       0      0    46s    97%   45%  :     9%    0%      32      0      0       0      0       0      0
  9%   6112      0      0    6114   39915  28028    7105      6       0      0       0      0    46s    98%    0%  -     4%    0%       2      0      0       0      0       0      0
 11%   5085      0      0    5148   17579  22165   89300  58664       0      0       0      0    46s    99%   55%  Tf   14%    0%      63      0      0       0      0       0      0
  9%   5674      0      0    5744   20638  28658   10628  16991       0      0       0      0    46s    97%   21%  :     7%    0%      70      0      0       0      0       0      0
 10%   6095      0      0    6114   25240  38303   17522      6       0      0       0      0    52s    95%    0%  -     9%    0%      19      0      0       0      0       0      0
 11%   5451      0      0    5455   24182  31722   76098  59992       0      0       0      0    52s    98%   59%  T    15%    0%       4      0      0       0      0       0      0
  8%   5842      0      0    5874   21278  36932   15983     11       0      0       0      0    54s    98%    0%  -     8%    0%      32      0      0       0      0       0      0
 10%   5790      0      0    5903   18111  37305   79866  29325       0      0       0      0    49s    98%   17%  Tf   13%    0%     113      0      0       0      0       0      0
 10%   6071      0      0    6073   33029  48314   14200  33599       0      0       0      0    34s    97%   41%  :    13%    0%       2      0      0       0      0       0      0
 11%   5848      0      0    5880   47880  26994    9827     11       0      0       0      0    25     96%    0%  -     8%    0%      32      0      0       0      0       0      0
 12%   4753      0      0    4774   27850  31585  113080  69605       0      0       0      0    25     97%   59%  Tf   20%    0%      21      0      0       0      0       0      0
 10%   6502      0      0    6504   25711  44159   29116  49524       0      0       0      0    25     94%   47%  :    14%    0%       2      0      0       0      0       0      0
 10%   8300      0      0    8332   25050  50751   12306     11       0      0       0      0    25     94%    0%  -     8%    0%      32      0      0       0      0       0      0
 CPU    NFS   CIFS   HTTP   Total     Net   kB/s     HDD   kB/s     SSD   kB/s    Tape   kB/s  Cache  Cache    CP  CP   HDD   SSD   OTHER    FCP  iSCSI     FCP   kB/s   iSCSI   kB/s
                                       in    out    read  write    read  write    read  write    age    hit  time  ty  util  util                            in    out      in    out
 12%   5111      0      0    5113   36645  48460  114389  59636       0      0       0      0    25     97%   52%  Tf   27%    0%       2      0      0       0      0       0      0
 11%   7865      0      0    7908   30994  36301   15274  37507       0      0       0      0    25     95%   38%  :    13%    0%      43      0      0       0      0       0      0
  9%   5369      0      0    5438   42496  51956   18464     11       0      0       0      0    25     98%    0%  -    11%    0%      69      0      0       0      0       0      0
 13%   4529      0      0    4533   35012  56466  132167  68693       0      0       0      0    25     99%   62%  Tf   29%    0%       4      0      0       0      0       0      0
 11%   5098      0      0    5100   78849  64616   29156  51995       0      0       0      0    25     97%   65%  :    17%    0%       2      0      0       0      0       0      0
 10%   8214      0      0    8246   26433  46411   12758     11       0      0       0      0    25     96%    0%  -    10%    0%      32      0      0       0      0       0      0
 13%   5944      0      0    6057   31482  46410   97670  44496       0      0       0      0    25     97%   35%  Tf   20%    0%     113      0      0       0      0       0      0
 11%   5295      0      0    5297   31454  56140   88558  82194       0      0       0      0    25     96%  100%  :f   27%    0%       2      0      0       0      0       0      0
 12%   9594      0      0    9626   43589  54563   16641  18320       0      0       0      0    25     97%   21%  :    15%    0%      32      0      0       0      0       0      0
 15%   9494      0      0    9790   61303  77015   22235      6       0      0       0      0    25     84%    0%  -    17%    0%     296      0      0       0      0       0      0
 24%   9429      0      0    9434   99335  95732  173220  91700       0      0       0      0    24     87%   78%  Tf   39%    0%       5      0      0       0      0       0      0
 24%  11985      0      0   12017  118770  93093   86148  95040       0      0       0      0    23     85%  100%  :f   28%    0%      32      0      0       0      0       0      0
 14%   6847      0      0    6850   69172  86718   18030  11151       0      0       0      0    22     84%   15%  :    13%    0%       3      0      0       0      0       0      0
 14%   6936      0      0    6939   73696  84590   17657     11       0      0       0      0    19     84%    0%  -    13%    0%       3      0      0       0      0       0      0
 24%   7128      0      0    7199   79439  91813  216263 165780       0      0       0      0    19     86%   84%  Tf   46%    0%      71      0      0       0      0       0      0
 20%   6735      0      0    6740   75191  80585  218631 204249       0      0       0      0     0s    87%  100%  :f   47%    0%       5      0      0       0      0       0      0
 13%   7532      0      0    7534   85502 101805   33649  55150       0      0       0      0     0s    99%   29%  :    19%    0%       2      0      0       0      0       0      0
 13%   7598      0      0    7630   75651  99418   13509     11       0      0       0      0    21     98%    0%  -    11%    0%      32      0      0       0      0       0      0
 21%   6967      0      0    7093   70319  80887  203722 153522       0      0       0      0    21     98%   71%  Tf   38%    0%     126      0      0       0      0       0      0
 17%   7047      0      0    7049   76142  77315  183568 167307       0      0       0      0    21     98%  100%  :f   38%    0%       2      0      0       0      0       0      0
 CPU    NFS   CIFS   HTTP   Total     Net   kB/s     HDD   kB/s     SSD   kB/s    Tape   kB/s  Cache  Cache    CP  CP   HDD   SSD   OTHER    FCP  iSCSI     FCP   kB/s   iSCSI   kB/s
                                       in    out    read  write    read  write    read  write    age    hit  time  ty  util  util                            in    out      in    out
 16%   8379      0      0    8412   89468  93144   48609  71943       0      0       0      0    21     98%   38%  :    21%    0%      33      0      0       0      0       0      0
 11%   7749      0      0    7751   88385  86833    9054      6       0      0       0      0    21     98%    0%  -    10%    0%       2      0      0       0      0       0      0
 17%   5118      0      0    5120   43069  41524  154753 109079       0      0       0      0    21     99%   61%  Tf   29%    0%       2      0      0       0      0       0      0
 14%   4444      0      0    4478   15366  35932  219166 202378       0      0       0      0    21     98%  100%  :f   38%    0%      34      0      0       0      0       0      0
 11%   4680      0      0    4684   37334  50452   73147  92138       0      0       0      0    21     99%   47%  :    19%    0%       4      0      0       0      0       0      0
 11%   6412      0      0    6467   66058  86620   53232     11       0      0       0      0    21     99%    0%  -    12%    0%      55      0      0       0      0       0      0
 16%   5628      0      0    5700   56128  41244  158447 114586       0      0       0      0    21     99%   53%  Tf   25%    0%      72      0      0       0      0       0      0
 12%   5547      0      0    5553   26424  62401   88126  95487       0      0       0      0    21     97%   55%  :    22%    0%       6      0      0       0      0       0      0
  7%   4590      0      0    4592   32841  55056   17472     11       0      0       0      0    21     96%    0%  -     9%    0%       2      0      0       0      0       0      0
 10%   4222      0      0    4256   26869  34950  111981  68482       0      0       0      0    21     99%   45%  Tf   19%    0%      34      0      0       0      0       0      0
 10%   7372      0      0    7484   28234  34461   22455  55798       0      0       0      0    21     99%   44%  :    11%    0%     112      0      0       0      0       0      0
  6%   5142      0      0    5162   21340  34016    3083     11       0      0       0      0    21     97%    0%  -     5%    0%      20      0      0       0      0       0      0
 11%   5078      0      0    5113   17960  28677  100883  64299       0      0       0      0    21     98%   56%  Tf   18%    0%      35      0      0       0      0       0      0
 10%   8337      0      0    8340   18861  32335    4387  26534       0      0       0      0    21     98%   32%  :     7%    0%       3      0      0       0      0       0      0
  6%   4505      0      0    4540   14215  36300    9167     11       0      0       0      0    21     97%    0%  -     7%    0%      35      0      0       0      0       0      0
 14%   9297      0      0    9349   28387  49615   76431  62509       0      0       0      0    21     98%   60%  T    17%    0%      52      0      0       0      0       0      0
  9%   7098      0      0    7100   46057  47136   10925      6       0      0       0      0    21     97%    0%  -     6%    0%       2      0      0       0      0       0      0
  9%   6021      0      0    6024   26099  31107   40889     16       0      0       0      0    21     98%    7%  Tf    7%    0%       3      0      0       0      0       0      0
 12%   8689      0      0    8757   26059  34289   49121  77755       0      0       0      0    21     93%   77%  :    19%    0%      68      0      0       0      0       0      0
 14%   8719      0      0    8723   48038 111058   63430      6       0      0       0      0    58s    89%    0%  -    12%    0%       4      0      0       0      0       0      0
 CPU    NFS   CIFS   HTTP   Total     Net   kB/s     HDD   kB/s     SSD   kB/s    Tape   kB/s  Cache  Cache    CP  CP   HDD   SSD   OTHER    FCP  iSCSI     FCP   kB/s   iSCSI   kB/s
                                       in    out    read  write    read  write    read  write    age    hit  time  ty  util  util                            in    out      in    out
 21%  10253      0      0   10255  122697 123462   94510  45696       0      0       0      0    23     85%   22%  Tf   23%    0%       2      0      0       0      0       0      0
 21%  10694      0      0   10727  111351 118595   94459  78371       0      0       0      0    23     84%  100%  :f   27%    0%      33      0      0       0      0       0      0
 14%   7359      0      0    7472   71674  88119   32124  47359       0      0       0      0    23     83%   54%  :    19%    0%     113      0      0       0      0       0      0
 15%   7699      0      0    7719   90905  73812   21317     11       0      0       0      0    23     88%    0%  -    16%    0%      20      0      0       0      0       0      0
 18%   6664      0      0    6696   65385  81887  128495  84554       0      0       0      0    22     98%   46%  Tf   23%    0%      32      0      0       0      0       0      0
 16%   7399      0      0    7401   79553  88526  149942 124818       0      0       0      0    22     98%  100%  :f   32%    0%       2      0      0       0      0       0      0
 17%   7613      0      0    7650   85714  90323  131166 129556       0      0       0      0    22     98%  100%  :f   32%    0%      37      0      0       0      0       0      0
 10%   6112      0      0    6163   49934  85182   22104  14572       0      0       0      0     6s    97%   10%  :    13%    0%      51      0      0       0      0       0      0
 20%   6295      0      0    6297  135256  37278  117739  71951       0      0       0      0    20     96%   20%  Fn   18%    0%       2      0      0       0      0       0      0
 14%   4170      0      0    4173   11731  36036  220636 197816       0      0       0      0    20     96%  100%  :f   40%    0%       3      0      0       0      0       0      0
 13%   3971      0      0    4042   13255  37124  158038 175566       0      0       0      0    20     97%   96%  :    34%    0%      71      0      0       0      0       0      0
  6%   3897      0      0    3915   23821  41144    8104      6       0      0       0      0    20     97%    0%  -     8%    0%      18      0      0       0      0       0      0
  9%   4065      0      0    4069   34690  42801   43083   1479       0      0       0      0    20     97%    4%  Tn    8%    0%       4      0      0       0      0       0      0
 17%   6056      0      0    6088  141832  59002   93537 109763       0      0       0      0    20     97%   42%  :    22%    0%      32      0      0       0      0       0      0
  6%   4311      0      0    4424   14344  42031    7129      6       0      0       0      0    20     97%    0%  -     6%    0%     113      0      0       0      0       0      0
 14%   5236      0      0    5238   39141  69951  118334  63294       0      0       0      0    20     92%   58%  Tf   24%    0%       2      0      0       0      0       0      0
 15%   6307      0      0    6357   79634 100915  103471 111723       0      0       0      0    20     94%  100%  :f   25%    0%      50      0      0       0      0       0      0
 13%   9129      0      0    9260   70367  88076   14922  10521       0      0       0      0    20     83%   12%  :    12%    0%     131      0      0       0      0       0      0
 14%   9461      0      0    9464   76570  89828   13164     11       0      0       0      0    23     83%    0%  -     9%    0%       3      0      0       0      0       0      0
 20%   6676      0      0    6708   75111  78005  166965 115815       0      0       0      0    22     84%   87%  Tf   31%    0%      32      0      0       0      0       0      0
