
*------------- perfstat v8.3 (20150514_2838689) -------------*
 
BACKUPLOG,           DEFAULT,             "false"
CLUSTER-IP,          SET,                 "10.25.130.55"
CLUSTER-NAME,        SET
DATA-DIR,            DEFAULT,             "perfstat_20160901_170000"
FILERLOGINUSER,      DEFAULT,             "root"
HOST-OS-VERSION,     SET,                 "Windows_NT"
HOST_APP_ARGS,       DEFAULT,             "none"
HOST_APP_NAME,       DEFAULT,             "none"
ITERATIONS,          SET,                 "48"
MESSAGE-LEVEL,       SET,                 "verbose"
MODE,                SET,                 "10-mode"
OUTPUT-FILE,         DEFAULT,             "perfstat_20160901_170000.zip"
PRESET-FILE,         SET,                 "\Users\Administrator\Downloads\perfstat.preset"
SKTRACE_POINTS,      DEFAULT,             "SK 7, WAFL 4"
SSHFLAG,             SET,                 "true"
SSHKNOWNHOSTS-FILEPATH,DEFAULT
STUTTER-STATIT,      DEFAULT,             "half"
TIME,                SET,                 "15"
COMMAND_LINE,        SET,                 "--verbose -t 15 -i 48,900 10.25.130.55 -m cluster -s --include=COMMAND=df -x -m --include=COMMAND=df -A -m --include=COMMAND=sysstat -x -d -c <time> -s 5 --sshprivatekey-file=perfstat_sshkey\perfstat_privkey --preset-file=\Users\Administrator\Downloads\perfstat.preset "
CONFIG-ALL,          DEFAULT,             "false"
HOST-IP,             SET,                 "10.25.139.91"
HOST-NAME,           SET,                 "WIN-MQSSBCTD35L"
INCLUDE,             SET,                 "COMMAND=df -x -m;COMMAND=df -A -m;COMMAND=sysstat -x -d -c <time> -s 5"
ITER-INTERVAL,       SET,                 "900"
NODES,               SET,                 "10.25.130.53, 10.25.130.54, "
SAMPLE-INTERVAL,     DEFAULT,             "60"
SAMPLES,             DEFAULT,             "14"
SSHPRIVATEKEY-PATH,  SET,                 "perfstat_sshkey\perfstat_privkey"
START-TIME,          DEFAULT,             "Thu Sep 01 21:00:00 GMT 2016"
TIME,                DEFAULT,             "2"

NODE-IP,             10.25.130.54
NODE-NAME,           NETAPP-02
ONTAP VERSION,       8.2.1
MODEL,               FAS8060
HEALTH,              TRUE
UPTIME,              347 DAYS 12:25
SYSTEM ID,           0536976275
SERIAL NUMBER,       721530000621
NUMBER OF PROCESSORS,16


=-=-=-=-=-= BEGIN Iteration 1  =-=-=-=-=-= Thu Sep  1 17:01:22 EDT 2016

=-=-=-=-=-= PERF 10.25.130.54 PRESTATS =-=-=-=-=-= date

PERFSTAT_EPOCH: 1472763677 [Thu Sep 01 21:01:17 GMT 2016]



Thu Sep  1 17:01:23 EDT 2016


--- EXE-TIME of : date : 1 seconds
=-=-=-=-=-= BEGIN PRESTATS  =-=-=-=-=-= 10.25.130.54

=-=-=-=-=-= CONFIG 10.25.130.54 PRESTATS =-=-=-=-=-= df -x -m

PERFSTAT_EPOCH: 1472763679 [Thu Sep 01 21:01:19 GMT 2016]



Filesystem               total       used      avail capacity  Mounted on
/vol/vol0/            316160MB    22570MB   293589MB       7%  /vol/vol0/
/vol/vs1_cumulus_clus3/  9159884MB  6550801MB  2609083MB      72%  /vol/vs1_cumulus_clus3/
/vol/vs1_Infrastructure_root_ls2/       19MB        0MB       18MB       1%  /vol/vs1_Infrastructure_root_ls2/
/vol/vs1_xenoscope/  1842872MB  1070478MB   772393MB      58%  /vol/vs1_xenoscope/
/vol/vs1_ftlvmw1/     996147MB   820922MB   175224MB      82%  /vol/vs1_ftlvmw1/
/vol/vs1_cumulus_clus5/  6606028MB  4771789MB  1834239MB      72%  /vol/vs1_cumulus_clus5/
/vol/vs1_cumulus_clus1/  6606028MB  5323921MB  1282106MB      81%  /vol/vs1_cumulus_clus1/
/vol/vs1_fusion_vol/   716800MB   439313MB   277486MB      61%  /vol/vs1_fusion_vol/
/vol/vs1_websrvc/    1459200MB      526MB  1458673MB       0%  /vol/vs1_websrvc/
/vol/vs1_labvdi2/    1045954MB   958651MB    87302MB      92%  /vol/vs1_labvdi2/
/vol/vs1_labpool7/    486400MB    23447MB   462952MB       5%  /vol/vs1_labpool7/
/vol/vs1_reflab3/     996147MB   665153MB   330994MB      67%  /vol/vs1_reflab3/


--- EXE-TIME of : df -x -m : 1 seconds

=-=-=-=-=-= CONFIG 10.25.130.54 PRESTATS =-=-=-=-=-= df -A -m

PERFSTAT_EPOCH: 1472763680 [Thu Sep 01 21:01:20 GMT 2016]



Aggregate                total       used      avail capacity  
n2_aggr0              376181MB   334807MB    41373MB      89%  
n2_aggr0/.snapshot         0MB        0MB        0MB       0%  
n2_aggr1            29718342MB 23328950MB  6389391MB      79%  
n2_aggr1/.snapshot         0MB        0MB        0MB       0%  


--- EXE-TIME of : df -A -m : 1 seconds

=-=-=-=-=-= END PRESTATS  =-=-=-=-=-= 10.25.130.54

=-=-=-=-=-= PERF 10.25.130.54 POSTSTATS =-=-=-=-=-= sysstat_x_1sec
PERFSTAT_EPOCH: 1472763699 [Thu Sep 01 21:01:39 GMT 2016]
node run -node local -command "priv set -q diag;sysstat -x -d -c 880 -s 5"
 CPU    NFS   CIFS   HTTP   Total     Net   kB/s     HDD   kB/s     SSD   kB/s    Tape   kB/s  Cache  Cache    CP  CP   HDD   SSD   OTHER    FCP  iSCSI     FCP   kB/s   iSCSI   kB/s
 11%   4839      0      0    4845   29046  46120   98631  44827       0      0       0      0     7     98%   30%  Tf   24%    0%       6      0      0       0      0       0      0
 12%   4639      0      0    4670   35634  34478   95995 124296       0      0       0      0     7     98%   72%  :    27%    0%      31      0      0       0      0       0      0
  7%   4735      0      0    4737   25613  36829   11930     11       0      0       0      0     7     98%    0%  -    12%    0%       2      0      0       0      0       0      0
 17%   8091      0      0    8189   73657  56380  111376  97602       0      0       0      0     7     93%   63%  Sf   29%    0%      98      0      0       0      0       0      0
 16%   7841      0      0    8199   56544  62113   93334  85966       0      0       0      0     7     89%   70%  Z    32%    0%     358      0      0       0      0       0      0
 15%   6360      0      0    7277   66148  66698   15036     11       0      0       0      0    28s    88%    0%  -    79%    0%     917      0      0       0      0       0      0
 19%   9975      0      0   10026   62462  61365  135060  85041       0      0       0      0    16s    87%   90%  Zf   98%    0%      51      0      0       0      0       0      0
 16%  10440      0      0   10527   59416  60111   41697  61688       0      0       0      0    10     86%   85%  :    98%    0%      87      0      0       0      0       0      0
 11%   5949      0      0    6041   61935  56219    7483     11       0      0       0      0    10     91%    0%  -    95%    0%      92      0      0       0      0       0      0
 16%   6618      0      0    6688   90331  59213   51504  25757       0      0       0      0     8     90%   14%  Tn   99%    0%      70      0      0       0      0       0      0
 CPU    NFS   CIFS   HTTP   Total     Net   kB/s     HDD   kB/s     SSD   kB/s    Tape   kB/s  Cache  Cache    CP  CP   HDD   SSD   OTHER    FCP  iSCSI     FCP   kB/s   iSCSI   kB/s
                                       in    out    read  write    read  write    read  write    age    hit  time  ty  util  util                            in    out      in    out
 19%   9755      0      0    9834   60532  62157  164102 132412       0      0       0      0     8     89%  100%  :f   99%    0%      79      0      0       0      0       0      0
 15%   5682      0      0    5734   64350  53221  128094 131598       0      0       0      0     8     91%  100%  :f   99%    0%      52      0      0       0      0       0      0
  9%   5077      0      0    5125   38118  47609   14068  10420       0      0       0      0     8     94%   11%  :    99%    0%      48      0      0       0      0       0      0
 11%   5780      0      0    6112   47525  39678   18090     11       0      0       0      0     8     96%    0%  -    91%    0%     332      0      0       0      0       0      0
 23%  11891      0      0   11942   30542  35654  195265 148228       0      0       0      0    10     96%   88%  Tf  100%    0%      51      0      0       0      0       0      0
 14%   6826      0      0    6918   42219  41447   87513  94734       0      0       0      0    10     95%   65%  :    98%    0%      92      0      0       0      0       0      0
 12%   8961      0      0    9175   52825  42980   14317     11       0      0       0      0    10     95%    0%  -    97%    0%     214      0      0       0      0       0      0
 15%   6871      0      0    6928   42711  43256   98524  45827       0      0       0      0     0s    96%   35%  Tf   97%    0%      57      0      0       0      0       0      0
 14%   5613      0      0    5689   39542  36998  113014 129271       0      0       0      0     0s    91%   88%  :    96%    0%      76      0      0       0      0       0      0
 15%   7400      0      0    7977   95549  69886   23265     11       0      0       0      0     9     85%    0%  -    99%    0%     577      0      0       0      0       0      0
 19%   6916      0      0    7215   88690  57032   71962  37137       0      0       0      0     9     89%   12%  Tn  100%    0%     299      0      0       0      0       0      0
 22%   6516      0      0    6592   89117  67826  182747 154129       0      0       0      0     9     90%  100%  :f   97%    0%      76      0      0       0      0       0      0
 25%  12887      0      0   12970  137422  71541   78802  90904       0      0       0      0     8     90%   67%  :    96%    0%      83      0      0       0      0       0      0
 25%  10297      0      0   10394  145607  90340   94405  41121       0      0       0      0     0s    95%   17%  Fn   98%    0%      97      0      0       0      0       0      0
 27%  12395      0      0   12445  103390 143917  207212 200488       0      0       0      0     9     96%  100%  :f   99%    0%      50      0      0       0      0       0      0
 17%   4940      0      0    5195   46084  28290  199858 176378       0      0       0      0     9     96%  100%  :f   97%    0%     255      0      0       0      0       0      0


--- EXE-TIME of : sysstat -x -d -c 880 -s 5 : 896 seconds



=-=-=-=-=-= PERF 10.25.130.54 POSTSTATS =-=-=-=-=-= sysstat_x_5sec
PERFSTAT_EPOCH: 1472767344 [Thu Sep 01 22:02:24 GMT 2016]
node run -node local -command "priv set -q diag;sysstat -x -d -c 880 -s 5"
 CPU    NFS   CIFS   HTTP   Total     Net   kB/s     HDD   kB/s     SSD   kB/s    Tape   kB/s  Cache  Cache    CP  CP   HDD   SSD   OTHER    FCP  iSCSI     FCP   kB/s   iSCSI   kB/s
                                       in    out    read  write    read  write    read  write    age    hit  time  ty  util  util                            in    out      in    out
 13%   6480      0      0    6517   94980  71097   21526  37595       0      0       0      0     9s    94%   18%  :    15%    0%      37      0      0       0      0       0      0
 11%   6197      0      0    6199   85794  65881   10709     11       0      0       0      0     9s    96%    0%  -    11%    0%       2      0      0       0      0       0      0
 20%   5645      0      0    5647   54054  38832  209315 163126       0      0       0      0     9s    97%   82%  Tf   38%    0%       2      0      0       0      0       0      0
 13%   5206      0      0    5239   48483  25919   67354 100737       0      0       0      0     9s    97%   63%  :    21%    0%      33      0      0       0      0       0      0
  8%   5460      0      0    5463   37784  26926    9681     11       0      0       0      0     9s    97%    0%  -    10%    0%       3      0      0       0      0       0      0
 16%   6618      0      0    6620   83484  53833   92510  51277       0      0       0      0     9s    97%   36%  Tf   20%    0%       2      0      0       0      0       0      0
 16%   6047      0      0    6079   91901  76699  120098 137554       0      0       0      0     9s    96%   96%  :    32%    0%      32      0      0       0      0       0      0
  8%   5475      0      0    5477   53453  46588    9528     11       0      0       0      0     9s    96%    0%  -     9%    0%       2      0      0       0      0       0      0
  9%   5361      0      0    5404   54682  25653   35009    118       0      0       0      0    14s    97%    3%  Tn    8%    0%      43      0      0       0      0       0      0
 18%   5778      0      0    5921   69525  42211  174232 157289       0      0       0      0    29s    98%  100%  :f   37%    0%     143      0      0       0      0       0      0
 12%   5777      0      0    5816   85040  78581   52943  69827       0      0       0      0    29s    96%   57%  :    21%    0%      39      0      0       0      0       0      0
 10%   6058      0      0    6060   71538  56739   15453      6       0      0       0      0    28s    96%    0%  -     8%    0%       2      0      0       0      0       0      0
 19%   9545      0      0    9577   78971  57946  131326  77934       0      0       0      0    18     98%   43%  Tf   23%    0%      32      0      0       0      0       0      0
 14%   5894      0      0    5896   53424  26814  151511 155057       0      0       0      0    18     96%  100%  :f   32%    0%       2      0      0       0      0       0      0
 10%   6861      0      0    6863   50837  32651    8153  22667       0      0       0      0    18     96%   14%  :    11%    0%       2      0      0       0      0       0      0
 10%   8086      0      0    8136   51307  44164    3893     11       0      0       0      0    18     97%    0%  -     7%    0%      50      0      0       0      0       0      0
 16%   4414      0      0    4418   72274  71635  172690 134520       0      0       0      0    18     97%   85%  Tf   31%    0%       4      0      0       0      0       0      0
  9%   4151      0      0    4153   56725  36332   52642  82448       0      0       0      0    18     98%   54%  :    16%    0%       2      0      0       0      0       0      0
  7%   5374      0      0    5405   49400  33075    3031     11       0      0       0      0    18     97%    0%  -     5%    0%      31      0      0       0      0       0      0
 CPU    NFS   CIFS   HTTP   Total     Net   kB/s     HDD   kB/s     SSD   kB/s    Tape   kB/s  Cache  Cache    CP  CP   HDD   SSD   OTHER    FCP  iSCSI     FCP   kB/s   iSCSI   kB/s
                                       in    out    read  write    read  write    read  write    age    hit  time  ty  util  util                            in    out      in    out
 14%   5968      0      0    5970   56791  35411  109353  60831       0      0       0      0    18     97%   46%  Tf   19%    0%       2      0      0       0      0       0      0
 12%   4954      0      0    4993   70543  56659   87436 117223       0      0       0      0    18     97%   84%  :    22%    0%      39      0      0       0      0       0      0
  9%   6423      0      0    6564   74015  59687    2955     11       0      0       0      0    18     97%    0%  -     6%    0%     141      0      0       0      0       0      0
 12%   7449      0      0    7482   47243  38069   60795  27534       0      0       0      0    18     98%   16%  Tf   12%    0%      33      0      0       0      0       0      0
 16%  10873      0      0   10876   33058  27587  125464 125481       0      0       0      0    18     98%  100%  :f   24%    0%       3      0      0       0      0       0      0
  8%   5134      0      0    5589   28816  29827    5060  15224       0      0       0      0    18     97%   12%  :    12%    0%     455      0      0       0      0       0      0
  9%   6937      0      0    6939   73761  40003    3021     11       0      0       0      0    18     96%    0%  -     4%    0%       2      0      0       0      0       0      0
 19%   7759      0      0    7761   90660  62118  157625 113513       0      0       0      0    58s    95%   88%  Tf   35%    0%       2      0      0       0      0       0      0
 12%   5956      0      0    6007   49937  63770   39974  44094       0      0       0      0    36s    94%   34%  :    21%    0%      51      0      0       0      0       0      0
  8%   5152      0      0    5155   29915  32634    5210     11       0      0       0      0    19     93%    0%  -     9%    0%       3      0      0       0      0       0      0
 17%   5671      0      0    5735   52925  40544  161081 137951       0      0       0      0    19     96%   65%  Tf   29%    0%      64      0      0       0      0       0      0
 24%   6891      0      0    7087  104712  76812   90343  97410       0      0       0      0    19     92%   26%  Z    27%    0%     196      0      0       0      0       0      0
 24%   7339      0      0    7341  107554  96570   16539     11       0      0       0      0    18     91%    0%  -    19%    0%       2      0      0       0      0       0      0
 32%   6141      0      0    6183   94071  67079  144764  92478       0      0       0      0    17     95%   74%  Tf   39%    0%      42      0      0       0      0       0      0
 20%   8642      0      0    8788  111397  86276  130889 111311       0      0       0      0    17     85%  100%  :f   32%    0%     146      0      0       0      0       0      0
 17%   7197      0      0    7253   85456  82329   62021  71286       0      0       0      0    17     86%   56%  :    23%    0%      56      0      0       0      0       0      0
 17%   7584      0      0    7587   94037  79821   15320      6       0      0       0      0    17     88%    0%  -    15%    0%       3      0      0       0      0       0      0
 30%   6239      0      0    6273   63086  55208  168193 119521       0      0       0      0    17     98%   49%  Ff   43%    0%      34      0      0       0      0       0      0
 18%   7213      0      0    7215   73964  74078  203007 199683       0      0       0      0    17     98%  100%  :f   40%    0%       2      0      0       0      0       0      0
 20%   8301      0      0    8304   80258  78506  132712 148501       0      0       0      0    17     98%   75%  :    32%    0%       3      0      0       0      0       0      0
 CPU    NFS   CIFS   HTTP   Total     Net   kB/s     HDD   kB/s     SSD   kB/s    Tape   kB/s  Cache  Cache    CP  CP   HDD   SSD   OTHER    FCP  iSCSI     FCP   kB/s   iSCSI   kB/s
                                       in    out    read  write    read  write    read  write    age    hit  time  ty  util  util                            in    out      in    out
 31%   9859      0      0    9892   84822  77990  173556 124872       0      0       0      0    17     99%   60%  Zf   44%    0%      33      0      0       0      0       0      0
 25%   7928      0      0    7932  102294 104307  217781 205425       0      0       0      0    17     98%  100%  Zf   45%    0%       4      0      0       0      0       0      0
 23%   7290      0      0    7292   73477  83291  177010 184161       0      0       0      0    17     98%  100%  Zf   41%    0%       2      0      0       0      0       0      0
 15%   9519      0      0    9553   56452  54654   21603   5608       0      0       0      0    17     95%    6%  :    19%    0%      34      0      0       0      0       0      0
 13%   5338      0      0    5341   90753  91020   18312     11       0      0       0      0    26s    96%    0%  -    15%    0%       3      0      0       0      0       0      0
 20%   4869      0      0    4910   89687  69535  145977  97073       0      0       0      0    21s    97%   93%  Tf   32%    0%      41      0      0       0      0       0      0
 13%   5782      0      0    5926   88015  38386   44126  68795       0      0       0      0    10s    96%   76%  :    23%    0%     144      0      0       0      0       0      0
 22%   5382      0      0    5384   69638  38443  118537  64619       0      0       0      0    18     98%   37%  Zf   36%    0%       2      0      0       0      0       0      0
 15%   5800      0      0    5803   72465  37952  150558 140087       0      0       0      0    18     97%  100%  :f   34%    0%       3      0      0       0      0       0      0
 20%   5271      0      0    5305   72782  71741  155610 142517       0      0       0      0    18     97%   98%  Zf   40%    0%      34      0      0       0      0       0      0
 15%   7227      0      0    7229   78735  70028   52293  69590       0      0       0      0    18     98%   50%  :    24%    0%       2      0      0       0      0       0      0
  9%   5197      0      0    5199   39776  34993   11545      6       0      0       0      0    12s    98%    0%  -    26%    0%       2      0      0       0      0       0      0
 23%   6276      0      0    6307   83709  43673  156625 101408       0      0       0      0    18     98%   50%  Tf   38%    0%      31      0      0       0      0       0      0
 22%   5492      0      0    5534   75940  27100  151551 140921       0      0       0      0    18     98%   97%  Zf   47%    0%      42      0      0       0      0       0      0
 23%  13001      0      0   13005   66943  65136  126195 140713       0      0       0      0    18     93%  100%  :f   36%    0%       4      0      0       0      0       0      0
 19%   9144      0      0    9175   66674  49732   85830  41245       0      0       0      0     7s    97%   28%  Zf   30%    0%      31      0      0       0      0       0      0
 20%  10269      0      0   10271   88870  82734   85777 104697       0      0       0      0    18     86%   75%  :    32%    0%       2      0      0       0      0       0      0
 17%  10448      0      0   10489   98193  74505   13198      6       0      0       0      0    18     86%    0%  -    18%    0%      41      0      0       0      0       0      0
 35%   9173      0      0    9316  148637 132488  205165 144894       0      0       0      0    18     90%   80%  Zf   52%    0%     143      0      0       0      0       0      0
 30%  10135      0      0   10151  157924 153218  230147 208890       0      0       0      0     0s    91%  100%  Zn   48%    0%      16      0      0       0      0       0      0
 CPU    NFS   CIFS   HTTP   Total     Net   kB/s     HDD   kB/s     SSD   kB/s    Tape   kB/s  Cache  Cache    CP  CP   HDD   SSD   OTHER    FCP  iSCSI     FCP   kB/s   iSCSI   kB/s
                                       in    out    read  write    read  write    read  write    age    hit  time  ty  util  util                            in    out      in    out
 28%  10512      0      0   10515  146616 124255  174770 151432       0      0       0      0    17     90%  100%  :f   47%    0%       3      0      0       0      0       0      0
 25%  10749      0      0   10783  161530 115079   49103  56499       0      0       0      0    16     90%   33%  :    35%    0%      34      0      0       0      0       0      0
 33%   8963      0      0    9130  108654  89927  183036 121264       0      0       0      0     0s    92%   62%  Ff   49%    0%     167      0      0       0      0       0      0
 28%  14257      0      0   14261  121133 111085  190178 167458       0      0       0      0     1s    84%  100%  :f   47%    0%       4      0      0       0      0       0      0
 26%  11571      0      0   11603  154662 128273  159052 166912       0      0       0      0    15     90%   85%  :    48%    0%      32      0      0       0      0       0      0
 36%   9755      0      0    9797  147933 134173  239784 184059       0      0       0      0     0s    92%   87%  Ff   60%    0%      42      0      0       0      0       0      0
 32%  11423      0      0   11440  169824 157258  287115 269888       0      0       0      0    14     84%  100%  :f   54%    0%      17      0      0       0      0       0      0
 33%  10764      0      0   10960  161322 146957  236568 210295       0      0       0      0    14     88%   82%  Ff   51%    0%     196      0      0       0      0       0      0
 30%  13585      0      0   13588  149378 141726  232054 212884       0      0       0      0    14     88%  100%  :f   49%    0%       3      0      0       0      0       0      0
 34%  11861      0      0   11901  147940 147827  260451 235123       0      0       0      0    13     96%  100%  Zf   54%    0%      40      0      0       0      0       0      0
 23%  10686      0      0   10832  136304 130387  132687 154500       0      0       0      0    13     99%   86%  :    33%    0%     146      0      0       0      0       0      0
 19%   9755      0      0    9953  144026 127240   39497   2417       0      0       0      0    13     99%    2%  Fn   19%    0%     198      0      0       0      0       0      0
 35%  10309      0      0   10313  176109 149090  270194 243188       0      0       0      0     0s    99%  100%  :f   56%    0%       4      0      0       0      0       0      0
 28%  10333      0      0   10914  144305 156943  206720 207702       0      0       0      0     0s    98%  100%  :f   48%    0%     581      0      0       0      0       0      0
 22%   4998      0      0    5018   40692  32867  242171 203777       0      0       0      0     0s    99%  100%  Zf   46%    0%      20      0      0       0      0       0      0
 20%   4822      0      0    4825   37897  26088  220178 232577       0      0       0      0     0s    98%   96%  Zs   44%    0%       3      0      0       0      0       0      0
 24%   4323      0      0    4391   94220  86534   81094  55074       0      0       0      0     0s    98%   70%  Zf   25%    0%      68      0      0       0      0       0      0
 16%   5149      0      0    5152   51456  50269   57805  47246       0      0       0      0     0s    98%   55%  Z    26%    0%       3      0      0       0      0       0      0
 16%   8713      0      0    8715   47710  33644   13331      6       0      0       0      0     0s    99%    0%  -    21%    0%       2      0      0       0      0       0      0
 23%   6364      0      0    6579   69895  54215   92634  41086       0      0       0      0    16s    96%   44%  Tf   33%    0%     215      0      0       0      0       0      0
 CPU    NFS   CIFS   HTTP   Total     Net   kB/s     HDD   kB/s     SSD   kB/s    Tape   kB/s  Cache  Cache    CP  CP   HDD   SSD   OTHER    FCP  iSCSI     FCP   kB/s   iSCSI   kB/s
                                       in    out    read  write    read  write    read  write    age    hit  time  ty  util  util                            in    out      in    out
 20%   9104      0      0    9107   92789  79026   87901  82450       0      0       0      0     6s    91%  100%  :f   30%    0%       3      0      0       0      0       0      0
 17%   7656      0      0    7697  115822  80630   18418  27509       0      0       0      0    14     89%   36%  :    23%    0%      41      0      0       0      0       0      0
 24%   8040      0      0    8183  144403  72269   56668    520       0      0       0      0    13     93%    8%  Fn   32%    0%     143      0      0       0      0       0      0
 36%   7241      0      0    7331  120349  68216  260269 219232       0      0       0      0    13     96%  100%  :f   63%    0%      90      0      0       0      0       0      0
 27%   7983      0      0    7986  114816  82920  180125 144774       0      0       0      0    13     95%  100%  :f   55%    0%       3      0      0       0      0       0      0
 20%   8812      0      0    8844  100792  82784  111539 122588       0      0       0      0    13     96%   79%  :    40%    0%      32      0      0       0      0       0      0
 27%   7841      0      0    7861   74327 111603  265389 202030       0      0       0      0     1s    98%   78%  Ff   60%    0%      20      0      0       0      0       0      0
 22%   8617      0      0    8621   88419 127698  206651 177359       0      0       0      0     1s    98%  100%  :f   49%    0%       4      0      0       0      0       0      0
 19%   8085      0      0    8151   81762 114943  148269 137986       0      0       0      0     1s    98%   71%  :    43%    0%      66      0      0       0      0       0      0
 20%   9229      0      0    9232  122703 119010   54233     11       0      0       0      0    13     98%    0%  -    34%    0%       3      0      0       0      0       0      0
 28%   6554      0      0    6558   84695  94111  262685 183515       0      0       0      0    13     99%   67%  Ff   63%    0%       4      0      0       0      0       0      0
 16%   5989      0      0    6042   44057  38542  200595 188970       0      0       0      0    13     97%  100%  :f   39%    0%      53      0      0       0      0       0      0
 16%   5407      0      0    5426   36232  33283   62328  82157       0      0       0      0    13     98%   53%  :    24%    0%      19      0      0       0      0       0      0
 12%   6290      0      0    6326   45881  46987   17676      6       0      0       0      0    13     96%    0%  -    16%    0%      36      0      0       0      0       0      0
 19%   6054      0      0    6198   43738  51825  147195 103864       0      0       0      0    13     96%   47%  Tf   34%    0%     144      0      0       0      0       0      0
 26%  11296      0      0   11349  129120  98730  126122 132584       0      0       0      0     5s    87%   76%  :    45%    0%      53      0      0       0      0       0      0
 20%   9634      0      0    9637   92840  90927   27387      6       0      0       0      0    11     90%    0%  -    36%    0%       3      0      0       0      0       0      0
 24%   7299      0      0    7332   80945  86526  123119  62124       0      0       0      0    12     91%   23%  Tn   37%    0%      33      0      0       0      0       0      0
 22%   7872      0      0    7874   99448  90580  206992 180331       0      0       0      0     0s    86%  100%  :f   46%    0%       2      0      0       0      0       0      0
 19%   7804      0      0    7807   62585  89235  145923 147147       0      0       0      0     0s    96%   85%  :    44%    0%       3      0      0       0      0       0      0
 CPU    NFS   CIFS   HTTP   Total     Net   kB/s     HDD   kB/s     SSD   kB/s    Tape   kB/s  Cache  Cache    CP  CP   HDD   SSD   OTHER    FCP  iSCSI     FCP   kB/s   iSCSI   kB/s
                                       in    out    read  write    read  write    read  write    age    hit  time  ty  util  util                            in    out      in    out
 15%   7638      0      0    7680   91232  93038   16421     11       0      0       0      0     5     98%    0%  -    22%    0%      42      0      0       0      0       0      0
 23%   8517      0      0    8521   96991  91131  104099  49239       0      0       0      0    11     99%   15%  Tn   33%    0%       4      0      0       0      0       0      0
 29%  10033      0      0   10035   76833  82482  236149 209298       0      0       0      0    11     99%  100%  :f   54%    0%       2      0      0       0      0       0      0
 21%  10484      0      0   10517   81581  81197  138456 165098       0      0       0      0    11     98%   92%  :    36%    0%      33      0      0       0      0       0      0
 11%   5897      0      0    5917   44439  39810   17504     11       0      0       0      0    11     98%    0%  -    15%    0%      20      0      0       0      0       0      0
 17%   7697      0      0    7736   54243  38110   56847  12249       0      0       0      0     0s    98%    8%  Tn   26%    0%      39      0      0       0      0       0      0
 22%   7169      0      0    7312   48575  35763  210356 188933       0      0       0      0     0s    98%  100%  :f   42%    0%     143      0      0       0      0       0      0
 17%   5265      0      0    5308   51360  32455  135414 145190       0      0       0      0     0s    97%   82%  :    41%    0%      43      0      0       0      0       0      0
 16%   5956      0      0    5959   86388  35166   18710      6       0      0       0      0    13s    98%    0%  -    31%    0%       3      0      0       0      0       0      0
 20%   4573      0      0    4605   35633  28394   93628  34737       0      0       0      0     0s    99%   18%  Tn   56%    0%      32      0      0       0      0       0      0
 22%   7192      0      0    7195   67879  50769  184448 162554       0      0       0      0     0s    98%  100%  :f   58%    0%       3      0      0       0      0       0      0
 16%   8621      0      0    8624   49195  34215   67364  86724       0      0       0      0     0s    97%   53%  :    24%    0%       3      0      0       0      0       0      0
 12%   4935      0      0    4966   43643  23432   11478     11       0      0       0      0    11s    99%    0%  -    28%    0%      31      0      0       0      0       0      0
 21%   7571      0      0    7573   65883  25760  122168  68414       0      0       0      0     0s    99%   47%  Tf   34%    0%       2      0      0       0      0       0      0
 15%   6735      0      0    6739   53807  31199  159065 163568       0      0       0      0     0s    98%  100%  :f   34%    0%       4      0      0       0      0       0      0
 19%   6443      0      0    6638  174526  26438   13648  14619       0      0       0      0    12     98%    9%  :    24%    0%     195      0      0       0      0       0      0
 13%   3586      0      0    3588   56844  28568   21581     11       0      0       0      0    12     99%    0%  -    35%    0%       2      0      0       0      0       0      0
 29%   7610      0      0    7653   42580  34945  229098 173406       0      0       0      0    12     99%   91%  Tf   62%    0%      43      0      0       0      0       0      0
 24%  11505      0      0   11651   79289  33049  186364 165592       0      0       0      0    12     98%  100%  :f   37%    0%     146      0      0       0      0       0      0
 15%   7948      0      0    7963   48086  49381   40932  56866       0      0       0      0    12     97%   33%  :    23%    0%      15      0      0       0      0       0      0
 CPU    NFS   CIFS   HTTP   Total     Net   kB/s     HDD   kB/s     SSD   kB/s    Tape   kB/s  Cache  Cache    CP  CP   HDD   SSD   OTHER    FCP  iSCSI     FCP   kB/s   iSCSI   kB/s
                                       in    out    read  write    read  write    read  write    age    hit  time  ty  util  util                            in    out      in    out
 14%  10197      0      0   10200   45155  39090   15845      6       0      0       0      0    12     98%    0%  -    17%    0%       3      0      0       0      0       0      0
 22%   4822      0      0    5121   56688  36725  170075 120386       0      0       0      0    12     99%   66%  Tf   42%    0%     299      0      0       0      0       0      0
 22%   7763      0      0    7766  169658  43116  143382 163427       0      0       0      0     5s    98%   86%  :    39%    0%       3      0      0       0      0       0      0
 17%   8780      0      0    8782   50504  43440   24606      6       0      0       0      0    12     98%    0%  -    27%    0%       2      0      0       0      0       0      0
 24%   6032      0      0    6063   51788  45660  133548  75173       0      0       0      0    12     99%   36%  Zn   44%    0%      31      0      0       0      0       0      0
 24%   5969      0      0    5971   53099  38625  190361 165553       0      0       0      0    12     99%  100%  :f   61%    0%       2      0      0       0      0       0      0
 22%   5321      0      0    5323   84188  36516  229649 221161       0      0       0      0    12     97%  100%  Zf   49%    0%       2      0      0       0      0       0      0
 26%   5394      0      0    5425   50911  82192  181489 190004       0      0       0      0    12     98%   86%  Z    52%    0%      31      0      0       0      0       0      0
